Collection;"Record Number";"Project acronym";Title;ID;Teaser;"Domains of application";Programmes;"Fields of science";"Project start date";"Project end date";Language;"Available languages";"Last updated";URL
resultsPack;442386;;"Creative solutions to Europe’s challenges through social innovation";442386-creative-solutions-to-europe-s-challenges-through-social-innovation;"Social innovations are inventive responses that provide solutions to unmet social problems and needs, nurture social relationships and build new collaborations. These innovations can be products, services or models that address societal, business and governmental needs more effectively.";Society;;;;;en;de,en,es,fr,it,pl;"2022-10-25 16:32:00";https://cordis.europa.eu/article/id/442386-creative-solutions-to-europe-s-challenges-through-social-innovation
deliverable;271543;;"Second evaluation report for the testing in controlled environments";643735_109_DELIV;;;;;;;en;en;"2019-04-18 14:22:10";https://cordis.europa.eu/result/rcn/271543/en
pubsum;149752;;"Final Report Summary - M-FUTURE2013 (ManuFuture View on Horizon 2020)";319179_PS;"Executive Summary:M-Future2013 project has proposed the MANUFUTURE 2013 conference with a special focus on expressing the ETP MANUFUTURE community’s view on the HORIZON 2020 – the EU Framework Programme for Research and Innovation (2014 – 2020). Using the conference as a...";;FP7-NMP;;;;en;en;"2014-11-04 15:23:15";https://cordis.europa.eu/project/id/319179/reporting
project;223596;REGREEN;"Fostering nature-based solutions for smart, green and healthy urban transitions in Europe and China";821016;"Urban systems globally experience significant and interlinked societal challenges including pressures on public health and well-being and growing inequalities and social disruption. At the same time, urban systems are particularly vulnerable to impacts of climate change and...";;H2020-EU.3.5.,H2020-EU.3.5.4.,H2020-EU.3.5.1.,H2020-EU.3.5.2.;"/medical and health sciences/health sciences/public health;/social sciences/sociology/governance;/natural sciences/biological sciences/ecology/ecosystems;/natural sciences/earth and related environmental sciences/atmospheric sciences/climatology/climatic changes";2019-09-01;2023-08-31;en;en;"2022-04-21 19:32:39";https://cordis.europa.eu/project/id/821016
pubsum;701930;;"Periodic Reporting for period 2 - WELL-BEING (The dynamics underlying Well-being; Understanding the Exposome-Genome interplay)";771057_PS;"In light of major demographic trends, building and maintaining health and well-being amongst citizens is one of the most important societal challenges European countries face. People who feel well, function better, are less susceptible to mental illness, and thus are better...";;H2020-EU.1.1.;;;;en;en;"2021-08-16 18:52:45";https://cordis.europa.eu/project/id/771057/reporting
pubsum;205016;;"Periodic Reporting for period 3 - SoBigData (SoBigData Research Infrastructure)";654024_PS;"SoBigData serves a wide community of data scientists carrying out studies of all aspects of society. It supports policy making by novel ways to produce high-quality statistical information; empowers citizens with self-awareness tools; and promotes ethical uses of big data. In...";;H2020-EU.1.4.1.2.,H2020-EU.1.4.;;;;en;en;"2021-03-17 13:32:40";https://cordis.europa.eu/project/id/654024/reporting
pubsum;169038;;"Final Report Summary - COMBIMS (A novel drug discovery method based on systems biology: combination therapy and biomarkers for Multiple Sclerosis)";305397_PS;"Executive Summary:Complex diseases are particularly complicated to treat as they involve multiple processes and patients are very heterogeneous. Such features make it very likely that combination therapies will be required to target the distinct mechanisms and pathways...";;FP7-HEALTH;;;;en;en;"2015-08-21 13:15:12";https://cordis.europa.eu/project/id/305397/reporting
pubsum;194576;;"Final Report Summary - FASUDIR (Friendly and Affordable Sustainable Urban Districts Retrofitting)";609222_PS;"FASUDIR, an acronym for Friendly and Affordable Sustainable Urban Districts Retrofitting, is a research project funded by the European Commission, running from 2013 to 2016 and involving 12 partners from 5 European countries. FASUDIR provides an Integrated Decision Support...";;FP7-ENVIRONMENT;;;;en;en;"2017-02-08 16:11:13";https://cordis.europa.eu/project/id/609222/reporting
news;122127;;"Bringing the public into the food security debate";122127-bringing-the-public-into-the-food-security-debate;"Will we have enough fertile land to grow the food our increasing population needs? Is it possible to adapt food production to climate change?  How do we define responsible research and innovation in relation to food security? An EU-funded project, which aims to encourage people to debate the issues and articulate their views, has just published a toolkit settig out the steps to maximise grass-roots engagement.";;;;;;en;de,en,es,fr,it,pl;"2017-05-03 12:04:32";https://cordis.europa.eu/article/id/122127-bringing-the-public-into-the-food-security-debate
programme;707585;;"Inclusive and smart ways to communicate sustainability of food";HORIZON_HORIZON-CL6-2023-COMMUNITIES-01-6;"The sustainability food labelling framework can help consumers in making sustainable food choices. An improved understanding of the drivers of food choices and the role of sustainability can support in using EU and national policy makers and government actions and funds most...";;;;;;en;en;"2022-11-08 17:44:46";https://cordis.europa.eu/programme/id/HORIZON_HORIZON-CL6-2023-COMMUNITIES-01-6
programme;706176;;"Identification, assessment and management of existing and emerging food safety issues";HORIZON_HORIZON-CL6-2021-FARM2FORK-01-16;"Food-borne diseases are a significant cause of morbidity and mortality, and a significant impediment to socio-economic development worldwide, but the full extent and burden of unsafe food, and especially the burden arising from chemical and biological hazards, is still largely...";;;;;;en;en;"2022-06-21 11:20:08";https://cordis.europa.eu/programme/id/HORIZON_HORIZON-CL6-2021-FARM2FORK-01-16
resultsPack;400315;;"Exploiting opportunities and addressing the challenges of biotech in the Agri-Food sector";400315-exploiting-opportunities-and-addressing-the-challenges-of-biotech-in-the-agri-food-sector;"Advances in biotechnologies promise to be one of the major leaps in human scientific understanding in the twenty-first century, offering new products and processes that may help to address some of the world’s most pressing challenges. The Agri-Food sector is one area where biotechnologies could deliver on this promise. Innovative EU-funded research is aimed at ensuring that Europe can fully benefit from the opportunities created through Agri-Food biotech solutions, whilst maintaining high levels of environmental, food and consumer safety.";"Climate Change and Environment,Food and Natural Resources";;;;;en;de,en,es,fr,it,pl;"2017-09-19 12:52:16";https://cordis.europa.eu/article/id/400315-exploiting-opportunities-and-addressing-the-challenges-of-biotech-in-the-agri-food-sector
brief;188517;;"Intelligent, sensitive monitoring for dementia support";188517-intelligent-sensitive-monitoring-for-dementia-support;"A new, remote, multi-parametric management system that supplies adaptive feedback on people with cognitive impairment promises to be a lifeline to a more independent lifestyle.";"Digital Economy";FP7-ICT;;;;en;de,en,es,fr,it,pl;"2016-09-09 12:53:16";https://cordis.europa.eu/article/id/188517-intelligent-sensitive-monitoring-for-dementia-support
pubsum;449167;;"Periodic Reporting for period 1 - ReaLsMs (Real Smart City)";777707_PS;"The overarching objective of the ReaLsMs is to develop and implement a perspective on the Smart City through criticalhumanities research and innovation in the context of the Digital Studies. The joint research fields of ReaLsMs will be thedevelopment of historical and...";;H2020-EU.1.3.,H2020-EU.1.3.3.;;;;en;en;"2020-03-03 13:35:26";https://cordis.europa.eu/project/id/777707/reporting
pubsum;167754;;"Final Report Summary - PAST4FUTURE (Climate change - Learning from the past climate)";243908_PS;"Paleo-climatic records contain a wealth of information on the stability and variability of climate and its ability to perform abrupt changes. The challenges for the multi-disciplinary Past4Future team are to better understand the...";;FP7-ENVIRONMENT;;;;en;en;"2015-08-06 16:56:58";https://cordis.europa.eu/project/id/243908/reporting
pubsum;183630;;"Final Report Summary - STAMAS (Smart technology for artificial muscle applications in space)";312815_PS;"The STAMAS has been a great and successful conducted effort focused on joining several incipient and promising terrestrial technologies to pose and demonstrate its suitability and accuracy in the space domain. Due the expertise of the participants in the...";;FP7-SPACE;;;;en;en;"2016-06-06 13:04:04";https://cordis.europa.eu/project/id/312815/reporting
project;63343;"ACTIVE HEALTH";"Active Environment for Health Promotion and Disease Prevention";IST-2001-37857;"The project creates a collaborative environment for the cluster of Health Promotion & Disease Prevention focused on improving the medical & business approaches, the generation of trust & confidence for online medical data, the support of interoperability & portability. Legal, ...";;FP5-IST;"/natural sciences/computer and information sciences/data science;/social sciences/economics and business/business and management/commerce/e-commerce;/social sciences/economics and business/business and management/business models";2002-09-01;2004-02-29;en;en;"2005-06-13 00:00:00";https://cordis.europa.eu/project/id/IST-2001-37857
project;225906;PERITIA;"Policy, Expertise, and Trust in Action";870883;"Many policy decisions in contemporary knowledge-based forms of governance are driven by advice, evidence and data provided by experts from diverse arenas.  In democratic societies, trust in the provenance and justification of policy measures are essential for their...";;H2020-EU.3.6.,H2020-EU.3.6.1.2.;"/social sciences/sociology/governance;/social sciences/political sciences/political policies/civil society;/natural sciences/earth and related environmental sciences/atmospheric sciences/climatology/climatic changes";2020-02-01;2023-05-31;en;en;"2023-01-07 15:35:52";https://cordis.europa.eu/project/id/870883
news;30103;;"Young people interested in science, but not in scientific careers";30103-young-people-interested-in-science-but-not-in-scientific-careers;"First, the good news: young people in Europe are overwhelmingly interested in science and technology (S&T) and positive about the benefits they bring to society, according to a new Eurobarometer survey on young people's attitudes to science. The bad news is that few are intere...";;;;;;en;de,en,es,fr,it,pl;"2008-11-17 00:00:02";https://cordis.europa.eu/article/id/30103-young-people-interested-in-science-but-not-in-scientific-careers
pubsum;176754;;"Final Report Summary - PRO AKIS (Prospects for Farmers’ Support: Advisory Services in European AKIS)";311994_PS;"Executive Summary:1.1	Executive summaryIn times of changing conditions, with strong pressure from markets and citizens to adjust and innovate, European farmers like elsewhere, need timely access to knowledge  and information, to training and education, and to facilitating and...";;FP7-KBBE;;;;en;en;"2016-02-03 13:04:00";https://cordis.europa.eu/project/id/311994/reporting
pubsum;192391;;"Final Report Summary - EUTEMPE-RX (EUropean Training and Education for Medical Physics Experts in Radiology)";605298_PS;"Situation: The core activity of the medical physics expert (MPE), as defined by the EU BSS [1], is to ensure optimal use of ionizing radiation for medical applications and to bring new knowledge and expertise from physics into healthcare. It is essential that these healthcare...";;FP7-EURATOM-FISSION;;;;en;en;"2016-12-08 12:33:55";https://cordis.europa.eu/project/id/605298/reporting
pubsum;197929;;"Final Report Summary - STAR TREE (Multipurpose trees and non-wood forest products a challenge and opportunity)";311919_PS;"The EU FP7 project StarTree focused on the issue of (wild) non-wood forest products (NWFP) (e.g., mushrooms, berries, resin, aromatic and medicinal plants) and multi-purpose trees (MPT) (trees that are used for more than just wood production, like chestnut) and how to increase...";;FP7-KBBE;;;;en;en;"2017-05-11 14:50:33";https://cordis.europa.eu/project/id/311919/reporting
pubsum;57652;;"Final Report Summary - TOLERACE (The semantics of tolerance and (anti-)racism in Europe: public bodies and civil society on a comparative perspective)";244633_PS;"Executive summary:

TOLERACE has pursued a better understanding of the operation of institutionalised racism  deeply rooted in the history of European democracies and their existing socio-economic and political structures , which continues to persist despite increasing knowl...";;FP7-SSH;;;;en;en;"2013-08-14 00:00:00";https://cordis.europa.eu/project/id/244633/reporting
programme;702836;;"Integrating Activities for Advanced Communities";H2020_INFRAIA-01-2018-2019;"'Advanced Communities' are scientific communities whose research infrastructures show an advanced degree of coordination and networking at present, attained, in particular, through Integrating Activities awarded under FP7 or previous Horizon 2020 calls.An Integrating Activity...";;;;;;en;en;"2018-10-30 12:02:24";https://cordis.europa.eu/programme/id/H2020_INFRAIA-01-2018-2019
programme;702053;;"Interaction between people, oceans and seas: a strategic approach towards healthcare and well-being";H2020_BG-06-2017;"Proposals should include a plan for the creation of a multi-stakeholder forum that would make it possible to better understand the potential health benefits of marine and coastal ecosystems including in economic terms, anticipate new threats to public health more effectively...";;;;;;en;en;"2018-01-19 10:21:32";https://cordis.europa.eu/programme/id/H2020_BG-06-2017
programme;705943;;"Boosting mental health in Europe in times of change";HORIZON_HORIZON-HLTH-2022-STAYHLTH-01-01-two-stage;"Against the backdrop of a transforming Europe and in the midst of a global pandemic, the EU is committed to lead the transition to a healthier planet and a new digital world. The health and wellbeing of its citizens is a prerequisite to achieve this aspiration. On the one...";;;;;;en;en;"2022-06-20 10:09:49";https://cordis.europa.eu/programme/id/HORIZON_HORIZON-HLTH-2022-STAYHLTH-01-01-two-stage
news;35438;;"Commission declares 2013 the year of air";35438-commission-declares-2013-the-year-of-air;"The EU has been tackling air pollution since the 1970s. Steps like controlling emissions of harmful substances into the atmosphere and improving fuel quality have contributed to progress in this area, but the problem still remains. This is mainly as a result of human activitie...";;;;;;en;de,en,es,fr,it,pl;"2013-01-15 00:00:02";https://cordis.europa.eu/article/id/35438-commission-declares-2013-the-year-of-air
brief;86038;;"Television, bringing health awareness to couch potatoes";86038-television-bringing-health-awareness-to-couch-potatoes;"Despite unprecedented levels of information out there, the public is still not well informed on current health issues. A European project brings television programmes to the fore in an effort to better inform citizens.";Health;FP7-HEALTH;;;;en;de,en,es,fr,it,pl;"2011-01-28 15:49:48";https://cordis.europa.eu/article/id/86038-television-bringing-health-awareness-to-couch-potatoes
pubsum;201156;;"Periodic Reporting for period 2 - FUTURA (FUTUre RAil freight transport: cost-effective, safe, quiet and green!)";700985_PS;"Majority of accidents in rail freight transport (collision of vehicles and people with trains) happen at level rail crossing because the braking distance of heavy freight trains is too long. Furthermore existing braking systems of freight trains (cast-iron brake blocks) cause...";;H2020-EU.3.,H2020-EC,H2020-EU.2.;;;;en;en;"2017-07-31 12:02:07";https://cordis.europa.eu/project/id/700985/reporting
pubsum;186448;;"Periodic Reporting for period 2 - BGCN (Bristol Bright Night)";633328_PS;"""The 2015 Bristol Researchers' Night action brought the Researchers’ Night programme to the South West of England for the second time. Bristol is a cosmopolitan and ambitious city, and is particularly well-known for its Aerospace, Computing & Engineering industries (being...";;H2020-EU.1.3.,H2020-EU.1.3.5.;;;;en;en;"2021-03-26 14:41:08";https://cordis.europa.eu/project/id/633328/reporting
pubsum;45844;;"Final Report Summary - HEALTH-TV (Enhancing public awareness on the results of European Health research actions through television media)";202054_PS;"The EU-funded research on health encompasses a large variety of RTD issues and is among the leading-edge European initiatives supporting the implementation of the European strategy on life sciences and biotechnologies. The general public is however largely unaware of the activ...";;FP7-HEALTH;;;;en;en;"2011-01-17 00:02:53";https://cordis.europa.eu/project/id/202054/reporting
project;199793;"ADOPT BBMRI-ERIC";"implementAtion anD OPeration of the gateway for healTh into BBMRI-ERIC";676550;"""BBMRI-ERIC: the Biobanking and BioMolecular resources Research Infrastructure - European Research Infrastructure Consortium, aims to establish, operate and develop a Pan-European distributed research infrastructure in order to facilitate the access to biological resources as...";;H2020-EU.1.4.1.1.,H2020-EU.1.4.;"/medical and health sciences/basic medicine/neurology/dementia/alzheimer;/social sciences/educational sciences;/social sciences/sociology/governance;/natural sciences/computer and information sciences/computer security/data protection;/medical and health sciences/clinical medicine/oncology/colorectal cancer";2015-10-01;2019-03-31;en;en;"2022-08-16 19:41:24";https://cordis.europa.eu/project/id/676550
programme;700673;;"New governance, business, financing models and economic impact assessment tools for sustainable cities with nature-based solutions (urban re-naturing)";H2020_SCC-03-2016;"Actions should:   map and analyse existing experiences and practices and recommend innovative business models, financing mechanisms (e.g. crowd funding) and governance arrangements to develop socially acceptable urban 're-naturing' planning through participatory...";;;;;;en;en;"2016-11-10 12:18:40";https://cordis.europa.eu/programme/id/H2020_SCC-03-2016
brief;429950;;"Helping heavy industry clear the air";429950-helping-heavy-industry-clear-the-air;"An innovative new filterless air pollution abatement system is set to help enable a more sustainable manufacturing industry.";"Industrial Technologies";H2020-EU.3.5.,H2020-EU.2.3.1.;;;;en;de,en,es,fr,it,pl;"2021-05-17 09:52:08";https://cordis.europa.eu/article/id/429950-helping-heavy-industry-clear-the-air
