Collection;"Record Number";"Project acronym";Title;ID;Teaser;"Domains of application";Programmes;"Fields of science";"Project start date";"Project end date";Language;"Available languages";"Last updated";URL
news;124497;;"How two Innovation Radar Prize winners are getting out of the lab and into the market";124497-how-two-innovation-radar-prize-winners-are-getting-out-of-the-lab-and-into-the-market;"The common denominator amongst the 2018 Innovation Radar Prize entrants was smart technology. But the prize winners, awarded at ICT 2018 on 6 December (with CORDIS being in the audience), had something more. So, what was their magic ingredient?";"Digital Economy";;;;;en;de,en,es,fr,it,pl;"2018-12-20 12:58:52";https://cordis.europa.eu/article/id/124497-how-two-innovation-radar-prize-winners-are-getting-out-of-the-lab-and-into-the-market
programme;707492;;"Advanced transport emissions monitoring networks";HORIZON_HORIZON-CL5-2023-D5-01-18;"Transport emissions are a known cause of air and noise pollution in Europe, and therefore negative health impacts, particularly in urban environments. Road emissions play a significant part, but there can be important contributions by other transport sources if airports...";;;;;;en;en;"2022-11-08 17:42:39";https://cordis.europa.eu/programme/id/HORIZON_HORIZON-CL5-2023-D5-01-18
programme;707529;;"Circular Cities and Regions Initiative (CCRI)’s circular systemic solutions";HORIZON_HORIZON-CL6-2023-CircBio-02-1-two-stage;"In the context of this topic, a circular systemic solution is defined as demonstration project for deploying a circular and climate-neutral economy at urban and/or regional scale, involving key stakeholders and, ideally, addressing more than one product value chain. Proposals...";;;;;;en;en;"2022-11-08 17:42:57";https://cordis.europa.eu/programme/id/HORIZON_HORIZON-CL6-2023-CircBio-02-1-two-stage
pubsum;170485;;"Final Report Summary - TELL ME (Transparent communication in Epidemics: Learning Lessons from experience, delivering effective Messages, providing Evidence)";278723_PS;"Executive Summary:Following the 2009 H1N1 outbreak there was considerable disquiet amongst medical practitioners over the widespread non-compliance of immunization by the public and a tangible sense of mistrust and  lack  of  transparency  that  was  widely  reported.  It  was...";;FP7-HEALTH;;;;en;en;"2015-09-02 15:17:16";https://cordis.europa.eu/project/id/278723/reporting
pubsum;175889;;"Final Report Summary - RESTORE (REsearch into implementation STrategies to support patients of different ORigins and language background in a variety of European primary care settings)";257258_PS;"There is significant migration to and within the European Union due to the relative economic prosperity and political stability of the region. In 2011, 6.6% of the total resident population of the EU-27 were foreign citizens, equivalent to 33.3 million. Of...";;FP7-HEALTH;;;;en;en;"2016-01-18 16:41:02";https://cordis.europa.eu/project/id/257258/reporting
programme;704370;;"Integrated health approaches and alternatives to pesticide use";H2020_SFS-04-2019-2020;"Proposals should address only one of the following sub-topics:A. [2019]: Integration of plant protection in a global health approach (RIA)Activities will test and deliver integrated approaches to advance in the assessment of the impacts of plant protection products and their...";;;;;;en;en;"2019-04-17 16:29:36";https://cordis.europa.eu/programme/id/H2020_SFS-04-2019-2020
pubsum;141098;;"Final Report Summary - ETCETERA (Evaluation of critical and emerging technologies for the elaboration of a security research agenda)";261512_PS;"Within the FP7-supported project ETCETERA (“Evaluation of critical and emerging technologies for the elaboration of a security research agenda“, Oct. 2011 to Nov. 2013) two kinds of technology evaluation...";;FP7-SECURITY;;;;en;en;"2014-07-08 17:05:24";https://cordis.europa.eu/project/id/261512/reporting
pubsum;189910;;"Final Report Summary - P-REACT (Petty cRiminality diminution through sEarch and Analysis in multi-source video Capturing and archiving plaTform)";607881_PS;"The P-REACT project has met its originally planned objectives, the consortium is satisfied with the work done and with the results achieved. These results, when presented to the stakeholders in the two final trials have been well received and raise promising exploitation...";;FP7-SECURITY;;;;en;en;"2016-10-07 10:21:21";https://cordis.europa.eu/project/id/607881/reporting
brief;300422;;"Living Labs engage citizens in urban air quality improvements";300422-living-labs-engage-citizens-in-urban-air-quality-improvements;"The EU-funded iSCAPE project is not only in line with the EU’s objective to improve air quality in its cities: it makes use of participative democracy principles to inform better policies and technology deployments.";"Climate Change and Environment";H2020-EU.3.5.,H2020-EU.3.5.1.;;;;en;de,en,es,fr,it,pl;"2019-05-21 18:24:36";https://cordis.europa.eu/article/id/300422-living-labs-engage-citizens-in-urban-air-quality-improvements
mag;400703;;"Research for regions: a coherent research area for Europe";400703-research-for-regions-a-coherent-research-area-for-europe;;;;;;;en;de,en,es,fr,it,pl;"2011-06-01 00:00:01";https://cordis.europa.eu/article/id/400703-research-for-regions-a-coherent-research-area-for-europe
pubsum;203170;;"Final Report Summary - PREDEMICS (Preparedness, Prediction and Prevention of Emerging Zoonotic Viruses with Pandemic Potential using Multidisciplinary Approaches)";278433_PS;"PREDEMICS extended from November 1st, 2011 to April 30th, 2017. To understand environmental, ecological and anthropological factors involved in crossing the species barrier, virus detection and/or serological data were collected by screening of environmental, wild and...";;FP7-HEALTH;;;;en;en;"2017-09-13 11:57:22";https://cordis.europa.eu/project/id/278433/reporting
pubsum;141295;;"Final Report Summary - EADGENE_S (Strengthening the implementation of durable integration of EADGENE)";265663_PS;"By integrating the key European teams in genomics, bioinformatics, animal health and animal models, EADGENE gathered a critical mass of scientists and a unique access to complementary resources across host and pathogen models. It boosted the development of innovative...";;FP7-KBBE;;;;en;en;"2014-07-08 17:11:28";https://cordis.europa.eu/project/id/265663/reporting
project;200537;NEURICE;"New commercial EUropean RICE (Oryza sativa) harbouring salt tolerance alleles to protect the rice sector against climate change and apple snail (Pomacea insularum) invasion";678168;"About 2/3 of the rice consumed by European citizens is produced in EU, and its productivity is affected by abiotic and biotic stresses. Of particular concern, global temperature has increased over the last century, especially during the last 50 years (0.13° C / decade). One...";;H2020-EU.3.2.;"/agricultural sciences/agriculture, forestry, and fisheries/agriculture/sustainable agriculture;/natural sciences/earth and related environmental sciences/hydrology;/social sciences/economics and business/economics/production economics/productivity;/natural sciences/earth and related environmental sciences/atmospheric sciences/climatology/climatic changes";2016-03-01;2020-02-29;en;en;"2022-09-03 23:19:02";https://cordis.europa.eu/project/id/678168
project;212422;CLAIM;"Cleaning Litter by developing and Applying Innovative Methods in european seas";774586;"CLAIM focuses on the development of innovative cleaning technologies and approaches, targeting the prevention and in situ management of visible and invisible marine litter in the Mediterranean and Baltic Sea.Two innovative technological methods will be developed, a...";;H2020-EU.3.2.5.,H2020-EU.3.2.;"/engineering and technology/environmental engineering/water treatment processes/wastewater treatment processes;/engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/control systems;/engineering and technology/materials engineering/coating and films;/natural sciences/earth and related environmental sciences/environmental sciences/pollution;/engineering and technology/nanotechnology/nano-materials";2017-11-01;2022-04-30;en;en;"2022-12-02 14:32:25";https://cordis.europa.eu/project/id/774586
pubsum;201648;;"Final Report Summary - FESSUD (Financialisation, economy, society and sustainable development.)";266800_PS;"The  project Financialisation Economy Society and Sustainable Development (FESSUD)  addressed  the central issues of : the ways in which the growth and performance of economies in the last 30 years have been dependent on the characteristics of the processes of...";;FP7-SSH;;;;en;en;"2017-07-25 17:41:45";https://cordis.europa.eu/project/id/266800/reporting
pubsum;175936;;"Final Report Summary - MEDALL (Mechanisms of the Development of ALLergy)";261357_PS;"A- Executive summary Allergic diseases (asthma, rhinitis and atopic dermatitis) are complex and associated with allergen-specific IgE and non-allergic mechanisms that may coexist in the same patient (multimorbidity). MeDALL (Mechanisms of the Development of...";;FP7-HEALTH;;;;en;en;"2016-01-18 10:47:02";https://cordis.europa.eu/project/id/261357/reporting
pubsum;155446;;"Final Report Summary - PRACTIS (Privacy - Appraising Challenges to Technologies and Ethics)";244541_PS;"Executive Summary:PRACTIS started in January 2010 under the European Commission’s Seventh Framework Programme. PRACTIS partners comprised research centres from six countries: Austria, Belgium, Finland, Germany, Israel, and Poland.The impact of technology on privacy is not a...";;FP7-SIS;;;;en;en;"2015-01-29 09:58:27";https://cordis.europa.eu/project/id/244541/reporting
pubsum;56111;;"Final Report Summary - TIME FOR NANO (Time for nano - tools to increase mass engagement for nanotechnology)";233481_PS;"Executive summary: 

 TIME FOR NANO developed and spread creative new ways of engaging young Europeans on the topic of nanotechnology. The field of nanoscale research, engineering and technology has always posed significant challenges to science communicators and this project ...";;FP7-NMP;;;;en;en;"2013-01-18 00:02:53";https://cordis.europa.eu/project/id/233481/reporting
pubsum;202512;;"Final Report Summary - MNEMERGE (A Framework Model on MNE’s impact on global development challenges in emerging markets)";612889_PS;"MNEmerge - “A Framework Model on MNE’s Impact on Global Development Challenges” aims  to  provide a comprehensive framework for understanding the impact of multinational enterprises (MNEs) on United Nations Millennium Development Goals (MDGs) and successive Sustainable...";;FP7-SSH;;;;en;en;"2017-08-16 15:43:57";https://cordis.europa.eu/project/id/612889/reporting
pubsum;173374;;"Final Report Summary - SECONOMICS (Socio-Economics meets Security)";285223_PS;"Security is a relatively nebulous concept and hence the quantification of the impact of a security policy at the public or operational level is similarly difficult to identify with any degree of certainty. In the past two decades there has been a movement...";;FP7-SECURITY;;;;en;en;"2015-11-26 17:48:09";https://cordis.europa.eu/project/id/285223/reporting
pubsum;165317;;"Final Report Summary - CRYOLAND (GMES Service Snow and Land Ice)";262925_PS;"Executive Summary:In the FP7 project CryoLand services on snow and land ice monitoring have been developed and implemented in order to match the needs of a broad user community. The products and services build upon data from a variety of Earth Observation satellites. They are...";;FP7-SPACE;;;;en;en;"2015-06-24 15:33:11";https://cordis.europa.eu/project/id/262925/reporting
pubsum;55033;;"Final Report Summary - PRISMA (Reflecting the positive diversities of European priorities for research and measurement in end of life care)";201655_PS;"Executive summary: 

 The World Health Organisation (WHO) recent guidance palliative care - the solid facts showed that in many countries less than 0.5 % of research spending in cancer is allocated to end-of-life and palliative care. Recommendations from WHO reports are to enc...";;FP7-HEALTH;;;;en;en;"2013-01-18 00:02:53";https://cordis.europa.eu/project/id/201655/reporting
programme;706072;;"Piloting approaches and tools to empower citizens to exercise their “data rights” in the area of food and nutrition";HORIZON_HORIZON-CL6-2022-GOVERNANCE-01-10;"Proposals should support the implementation of the European Data Strategy[[ https://ec.europa.eu/info/strategy/priorities-2019-2024/europe-fit-digital-age/european-data-strategy_en]] in food systems. The European Data Strategy has the ambition to make the EU the leading role...";;;;;;en;en;"2022-06-20 11:24:02";https://cordis.europa.eu/programme/id/HORIZON_HORIZON-CL6-2022-GOVERNANCE-01-10
resultsPack;400060;;"Independent living in an ageing society through innovative ICT solutions";400060-independent-living-in-an-ageing-society-through-ict;"Europe is facing a major societal challenge in the fact of a rapidly increasing ageing population. A key challenge is to find real solutions to ensure that our older citizens are able to live healthy, fulfilling and independent lives whilst keeping health and care systems sustainable. Exciting and groundbreaking EU research and innovation efforts look set to deliver these solutions.";"Digital Economy,Health";;;;;en;de,en,es,fr,it,pl;"2016-09-13 10:01:42";https://cordis.europa.eu/article/id/400060-independent-living-in-an-ageing-society-through-ict
mag;400739;;"Biodiversity: supporting vital ecosystems";400739-biodiversity-supporting-vital-ecosystems;;;;;;;en;de,en,es,fr,it,pl;"2013-02-01 00:00:01";https://cordis.europa.eu/article/id/400739-biodiversity-supporting-vital-ecosystems
mag;400773;;"Biotech for longer, healthier lives";400773-biotech-for-longer-healthier-lives;;;;;;;en;de,en,es,fr,it,pl;"2014-10-01 00:00:01";https://cordis.europa.eu/article/id/400773-biotech-for-longer-healthier-lives
pubsum;175521;;"Final Report Summary - DWB (Data without Boundaries)";262608_PS;"Data collected by National Statistical Institutes (NSIs) and other government bodies are crucial resources for the society and research. These Official Statistics (OS) include information on individuals, households and firms (the so-called ‘microdata’)...";;FP7-INFRASTRUCTURES;;;;en;en;"2016-01-26 11:22:48";https://cordis.europa.eu/project/id/262608/reporting
pubsum;173372;;"Final Report Summary - RACE2050 (Responsible innovation Agenda for Competitive European transport industries up to 2050)";314753_PS;"Executive Summary:We have to invent the future we want.Otherwise, we get the future we don’t want.Joseph BeuysRACE2050 foresight study aimed to identify key success factors for a climate and environment friendly and socially acceptable growth of European transport industry...";;FP7-TRANSPORT;;;;en;en;"2015-11-26 17:48:23";https://cordis.europa.eu/project/id/314753/reporting
pubsum;57645;;"Final Report Summary - AMPHORA (Alcohol Measures for Public Health Research Alliance)";223059_PS;"Executive summary:

1. Executive summary
Over a four year period, 2009-2012, a consortium of 50 researchers and project partners from 12 European countries studied a range of alcohol policy approaches with a focus on member states of the European Union. Ten core findings resul...";;FP7-HEALTH;;;;en;en;"2013-08-14 00:02:53";https://cordis.europa.eu/project/id/223059/reporting
pubsum;184902;;"Final Report Summary - MEMBRANENANOPART (Modelling the mechanisms of nanoparticle-lipid interactions and nanoparticle effects on cell membrane structure and function)";310465_PS;"MembraneNanoPart was a three-year EU FP7 project running from 2013 to 2015. It brought together 4 partners from EU countries and Russian Academy of Science. The aim of the project was to develop a methodology of modelling interaction of nanoparticles with biomolecules and cell...";;FP7-NMP;;;;en;en;"2016-06-23 13:18:49";https://cordis.europa.eu/project/id/310465/reporting
project;212928;TWIGA;"Transforming Weather  Water data into value-added Information services for sustainable Growth in Africa";776691;"Objectives: Provide currently unavailable geo-information on weather, water and climate for sub-Saharan Africa by enhancing satellite-based geo-data with innovative in situ sensors and developing related information services that answer needs of African stakeholders and the...";;H2020-EU.3.5.5.,H2020-EU.3.5.;"/engineering and technology/mechanical engineering/vehicle engineering/aerospace engineering/satellite technology;/engineering and technology/electrical engineering, electronic engineering, information engineering/information engineering/telecommunications/radio technology/radar;/engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/robotics/autonomous robots/drones;/engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors;/social sciences/political sciences/political policies/civil society";2018-02-01;2022-07-31;en;en;"2022-12-16 17:05:49";https://cordis.europa.eu/project/id/776691
resultsPack;436700;;"Digitalisation of the energy system: The green, resilient, secure and affordable energy system of tomorrow is digital";436700-digitalisation-of-the-energy-system;"Digital technologies have advanced more rapidly than any innovation in our history. Today, data-driven technologies dominate the way we live, learn, travel, and interact with each other. Now, it’s time for our energy system to follow suit and embrace the benefits of digitalisation. Published to accompany the European Commission’s action plan to support digitalisation of the energy sector, this CORDIS Results Pack explores how EU-funded research projects are paving the way for digital solutions to build a more secure and diversified energy supply, all while improving efficiency and resilience, reducing emissions and providing citizens with innovative energy services.";"Digital Economy,Climate Change and Environment,Energy";;;;;en;de,en,es,fr,it,pl;"2022-09-19 17:56:03";https://cordis.europa.eu/article/id/436700-digitalisation-of-the-energy-system
mag;400761;;"Results Supplement No. 032 - Robots and us: advances in robotics, from industry to society";400761-results-supplement-no-032-robots-and-us-advances-in-robotics-from-industry-to-society;;;;;;;en;de,en,es,fr,it,pl;"2011-03-01 00:00:01";https://cordis.europa.eu/article/id/400761-results-supplement-no-032-robots-and-us-advances-in-robotics-from-industry-to-society
pubsum;204287;;"Final Report Summary - EQUIP (EU-India Platform for the Social Sciences and Humanities)";613236_PS;"What is EqUIP? The Europe-India Platform for the Social Science and Humanities (EqUIP), is a network of research funding and support organisations from Europe and India. It was established in 2014 to strengthen research collaboration in the social sciences and humanities...";;FP7-SSH;;;;en;en;"2017-10-24 16:55:01";https://cordis.europa.eu/project/id/613236/reporting
mag;400706;;"Innovative modes of transport: where would we be without cars?";400706-innovative-modes-of-transport-where-would-we-be-without-cars;;;;;;;en;de,en,es,fr,it,pl;"2011-07-01 00:00:01";https://cordis.europa.eu/article/id/400706-innovative-modes-of-transport-where-would-we-be-without-cars
news;35343;;"Health experts advocate implementing personalised medicine";35343-health-experts-advocate-implementing-personalised-medicine;"Leading health experts are pushing for personalised health care in a new report by the European Science Foundation's (ESF's) membership organisation and the European Medical Research Councils (EMRC). According to the report, dedicated funding and support is required to ensure ...";;;;;;en;de,en,es,fr,it,pl;"2012-12-13 00:00:02";https://cordis.europa.eu/article/id/35343-health-experts-advocate-implementing-personalised-medicine
pubsum;267961;;"Final Report Summary - IMPRESSIONS (Impacts and risks from higher-end scenarios: Strategies for innovative solutions)";603416_PS;"We are not yet on track to meet the Paris Agreement climate change target of keeping global average temperature rise within 2°C above pre-industrial levels. Current greenhouse gas emission trends point to much more substantial warming, with possible increases of 4°C or more...";;FP7-ENVIRONMENT;;;;en;en;"2019-04-11 07:11:01";https://cordis.europa.eu/project/id/603416/reporting
pubsum;196583;;"Final Report Summary - OBSERVATORYNANO (European observatory for science-based and economic expert analysis of nanotechnologies, cognisant of barriers and risks, to engage with relevant stakeholders regarding benefits and opportunities.)";218528_PS;"Nanotechnology is a complex and rapidly changing field, often difficult to assess in terms of opportunities, challenges and risks.  The FP7 ObservatoryNANO project was funded from April 2008 until March 2012 to address these issues by assessing all aspects of the value chain...";;FP7-NMP;;;;en;en;"2017-03-29 18:30:05";https://cordis.europa.eu/project/id/218528/reporting
pubsum;195822;;"Final Report Summary - ANTIGONE (ANTIcipating the Global Onset of Novel Epidemics)";278976_PS;"In recent years, an increased number of zoonotic viruses and bacteria have crossed the species barrier to humans and caused or threatened to cause human pandemics with high morbidity and mortality. Because of our inability to predict the emergence of these pathogens, it is...";;FP7-HEALTH;;;;en;en;"2017-03-10 11:20:30";https://cordis.europa.eu/project/id/278976/reporting
pubsum;174172;;"Final Report Summary - HEALTHY FUTURES (Health, environmental change and adaptive capacity: mapping, examining and anticipating future risks of water-related vector-borne diseases in eastern Africa)";266327_PS;"Executive Summary:HEALTHY FUTURES (Health, environmental change and adaptive capacity: mapping, examining and anticipating future risks of water-related vector-borne diseases in eastern Africa [HF]), a FP7 Cooperative project,  aimed to build a disease risk mapping system for...";;FP7-ENVIRONMENT;;;;en;en;"2016-01-06 12:01:21";https://cordis.europa.eu/project/id/266327/reporting
