Collection;"Record Number";"Project acronym";Title;ID;Teaser;"Domains of application";Programmes;"Fields of science";"Project start date";"Project end date";Language;"Available languages";"Last updated";URL
mag;400719;;"Health and ageing: new therapies and technologies to improve well-being";400719-health-and-ageing-new-therapies-and-technologies-to-improve-well-being;;;;;;;en;de,en,es,fr,it,pl;"2011-10-01 00:00:01";https://cordis.europa.eu/article/id/400719-health-and-ageing-new-therapies-and-technologies-to-improve-well-being
pubsum;300541;;"Final Report Summary - MIME (MIME - MOBILITY AND INCLUSION IN MULTILINGUAL EUROPE)";613344_PS;"The acronym MIME stands for “Mobility and Inclusion in Multilingual Europe”. This four-year project has benefitted from European Commission support through the 7th Framework Programme for Research and Development. The MIME project, which has brought together 25 teams from...";;FP7-SSH;;;;en;en;"2019-05-21 12:55:21";https://cordis.europa.eu/project/id/613344/reporting
pubsum;196605;;"Final Report Summary - IMERA-PLUS (Implementing Metrology in the European Research Area -Plus)";217257_PS;"1	EXECUTIVE SUMMARY As the new millennium dawned the European National Metrology Institutes were faced with what we now refer to as the “European metrology dilemma”. Demands for wider scope and greater precision from traditional stakeholders, the need to support emerging...";;FP7-GA;;;;en;en;"2017-03-29 18:47:53";https://cordis.europa.eu/project/id/217257/reporting
pubsum;231574;;"Final Report Summary - C2-SENSE (Interoperability Profiles for Command/Control Systems and Sensor Systems in Emergency Management)";607729_PS;"1.1.1.	Project context and objectives Effective management of emergencies, crises and disasters depends on timely information availability, reliability and intelligibility. To achieve this, many different organizations, with different Command and Control (C2) Systems and...";;FP7-SECURITY;;;;en;en;"2018-06-20 18:30:11";https://cordis.europa.eu/project/id/607729/reporting
pubsum;195373;;"Final Report Summary - DECUMANUS (DEVELOPMENT AND CONSOLIDATON OF GEOSPATIAL SUSTAINIBILITY SERVICES FOR ADAPTATION TO ENVIRONMENTAL AND CLIMATE CHANGE URBAN IMPACTS)";607183_PS;"DECUMANUS had a principal objective to develop and consolidate a set of sustainable services that allows city managers to incorporate geo-spatial products and geo-information services in their climate and environmental change strategies to support the sustainable management of...";;FP7-SPACE;;;;en;en;"2017-03-08 14:50:20";https://cordis.europa.eu/project/id/607183/reporting
pubsum;204276;;"Final Report Summary - ITSSOIN (Social Innovation and Civic Engagement)";613177_PS;"The ITSSOIN project has set out to examine the impact of the third sector on social innovation. This focus has been chosen, because we think that the third sector’s principal contribution to and main impact on socio-economic development lies in the creation of social...";;FP7-SSH;;;;en;en;"2017-10-24 16:40:57";https://cordis.europa.eu/project/id/613177/reporting
pubsum;156176;;"Final Report Summary - COCOPS (Coordinating for Cohesion in the Public Sector of the Future)";266887_PS;"Executive Summary:The COCOPS project – Coordinating for Cohesion in the Public Sector of the Future – has looked at the effects of and trends in public sector reforms in European public sectors. The new public management has for over two decades been one of the core...";;FP7-SSH;;;;en;en;"2015-02-11 13:00:15";https://cordis.europa.eu/project/id/266887/reporting
pubsum;47881;;"Final Report Summary - BIOHEAD-CITIZEN (Biology, health and environmental education for better citizenship)";506015_PS;"This BIOHEAD-CITIZEN project aimed to understand how biology, health and environmental education can promote a better citizenship, including their affective and social dimensions, analysing possible differences in 19 countries and associating them to controlled parameters (e.g...";;FP6-CITIZENS;;;;en;en;"2011-04-14 00:00:00";https://cordis.europa.eu/project/id/506015/reporting
project;212929;WeObserve;"An Ecosystem of Citizen Observatories for Environmental Monitoring";776740;"The rising trend in citizen science has led to the development of Citizen Observatories (COs) for environmental monitoring, which have been supported in FP7 and H2020. To improve the coordination between existing COs and related regional, European and international activities...";;H2020-EU.3.5.5.,H2020-EU.3.5.;"/social sciences/sociology/governance;/social sciences/educational sciences/pedagogy;/natural sciences/biological sciences/ecology/ecosystems;/social sciences/political sciences/political policies/civil society";2017-12-01;2021-03-31;en;en;"2022-08-24 14:09:36";https://cordis.europa.eu/project/id/776740
project;202636;CLAiR-CITY;"Citizen Led Air pollution Reduction in Cities";689289;"CLAiR-City will apportion air pollution emissions and concentrations, carbon footprints and health outcomes by city citizens’ behaviour and day-to-day activities in order to make these challenges relevant to how people chose to live, behave and interact within their city...";;H2020-EU.3.5.,H2020-EU.3.5.1.;"/social sciences/sociology/governance;/engineering and technology/environmental engineering/air pollution engineering;/natural sciences/earth and related environmental sciences/environmental sciences/pollution;/engineering and technology/electrical engineering, electronic engineering, information engineering/information engineering/telecommunications/mobile phones;/social sciences/social geography/transport/public transport";2016-05-01;2020-07-31;en;en;"2022-08-25 17:26:17";https://cordis.europa.eu/project/id/689289
interview;429868;;"A citizen-driven approach to tackle odour pollution";429868-a-citizen-driven-approach-to-tackle-odour-pollution;"A brand-new app to help citizens monitor and identify the sources of odour pollution is being offered by the D-NOSES project. The project’s work is a welcome step forward in a field where some have argued that inaction has prevailed for too long.";"Climate Change and Environment";;;;;en;de,en,es,fr,it,pl;"2021-05-06 16:22:06";https://cordis.europa.eu/article/id/429868-a-citizen-driven-approach-to-tackle-odour-pollution
pubsum;262365;;"Periodic Reporting for period 3 - CLAiR-CITY (Citizen Led Air pollution Reduction in Cities)";689289_PS;"Air pollution is linked to one in eight premature deaths worldwide. People living in cities are particularly affected, with 90% of urban residents exposed to harmful levels of air pollutants. Two decades of established emissions inventories and modelling practices have led to...";;H2020-EU.3.5.,H2020-EU.3.5.1.;;;;en;en;"2022-01-10 17:56:02";https://cordis.europa.eu/project/id/689289/reporting
pubsum;201518;;"Final Report Summary - RESCUE (Patterns of Resilience during Socioeconomic Crises among Households in Europe)";613245_PS;"Executive summary Since 2008, Europe has been confronted with an economic crisis still ongoing today. This crisis imposes a heavy challenge on social cohesion, inclusion and the implicit European social model.  RESCuE suggests to use the concept of resilience to understand...";;FP7-SSH;;;;en;en;"2017-07-25 11:09:45";https://cordis.europa.eu/project/id/613245/reporting
brief;87980;;"Promoting scientific literacy";87980-promoting-scientific-literacy;"A knowledge-based society calls for knowledgeable citizens — and where better to promote this than through Europe's education systems. An EU-funded team of researchers investigated this approach with a focus on biology, health and environmental education.";"Climate Change and Environment";FP6-CITIZENS;;;;en;de,en,es,fr,it,pl;"2012-02-01 09:00:22";https://cordis.europa.eu/article/id/87980-promoting-scientific-literacy
pubsum;196519;;"Final Report Summary - SPHERE (Space, place and the historical and contemporary articulations of regional, national and European identities through work and community in areas undergoing economic restructuring and regeneration)";215985_PS;"SPHERE is a collaborative small or medium-scale focused research project funded under Seventh Framework Programme Theme 8.5.2.1. The partners of the consortium are Middle East Technical University (Turkey), London Metropolitan University, Working Lives Research Institute...";;FP7-SSH;;;;en;en;"2017-03-27 15:52:03";https://cordis.europa.eu/project/id/215985/reporting
project;223250;e-shape;"EuroGEO Showcases: Applications Powered by Europe";820852;"The E-SHAPE proposal is driven by the need to develop operational EO services with and for the users and to create a conducive environment whereby the strengths of Europe are exploited towards addressing societal challenges, fostering entrepreneurship and supporting...";;H2020-EU.3.5.5.,H2020-EU.3.5.;"/social sciences/economics and business/business and management/entrepreneurship";2019-05-01;2023-04-30;en;en;"2022-10-27 20:04:12";https://cordis.europa.eu/project/id/820852
pubsum;262794;;"Periodic Reporting for period 2 - iSCAPE (Improving the Smart Control of Air Pollution in Europe)";689954_PS;"iSCAPE was a three-year research and innovation project funded under the European Union’s H2020 programme (“Improving the Air Quality and Reducing the Carbon Footprint of European Cities”, SC5-04-2015), involving an interdisciplinary team of experienced researchers...";;H2020-EU.3.5.,H2020-EU.3.5.1.;;;;en;en;"2022-02-04 22:01:57";https://cordis.europa.eu/project/id/689954/reporting
project;203160;DITOs;"Doing It Together science (DITOs)";709443;"Our project, 'Doing-It-Together Science', DITOs, represents a step change in European public engagement with science and innovation. We propose moving from a model in which scientific research, innovation, and problem-solving is mainly driven by scientific/professional...";;H2020-EU.5.c.;"/social sciences/educational sciences;/social sciences/political sciences/political policies/civil society/nongovernmental organizations;/natural sciences";2016-06-01;2019-05-31;en;en;"2022-08-16 23:01:11";https://cordis.europa.eu/project/id/709443
project;199450;GEO-CRADLE;"Coordinating and integRating state-of-the-art Earth Observation Activities in the regions of North Africa, Middle East, and Balkans and Developing Links with GEO related initiatives towards GEOSS";690133;"GEO-CRADLE brings together key players representing the whole (Balkans, N. Africa and M. East) region and the complete EO value chain with the overarching objective of establishing a multi-regional coordination network that will (i) support the effective integration of...";;H2020-EU.3.5.5.,H2020-EU.3.5.;"/engineering and technology/environmental engineering/energy and fuels/renewable energy/solar energy;/medical and health sciences/health sciences/nutrition;/agricultural sciences/agriculture, forestry, and fisheries/agriculture;/natural sciences/earth and related environmental sciences/physical geography/natural disasters;/natural sciences/earth and related environmental sciences/atmospheric sciences/climatology/climatic changes";2016-02-01;2018-11-30;en;en;"2022-08-11 11:23:38";https://cordis.europa.eu/project/id/690133
project;214920;SCALINGS;"Scaling up Co-creation: Avenues and Limits for Integrating Society in Science and Innovation";788359;"Co-creation practice – and co-creation research – are at a crossroads: More than ever, initiatives to boost innovation through collaboration among diverse actors are flourishing across Europe. Yet, this mainstreaming poses new challenges to better understand “co-creation...";;H2020-EU.5.f.,H2020-EU.5.c.;"/engineering and technology/environmental engineering/energy and fuels/renewable energy;/engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/robotics";2018-05-01;2021-07-31;en;en;"2022-08-25 10:24:44";https://cordis.europa.eu/project/id/788359
pubsum;648319;;"Periodic Reporting for period 2 - ACTION (Participatory science toolkit against pollution)";824603_PS;"Pollution is one of the greatest health and environmental threats of our age. Recent figures show that across the 27 Member States of the EU and the UK, air pollution was responsible for more than half a million deaths in 2014 alone. Pollution also has an economic cost. In...";;H2020-EU.5.c.;;;;en;en;"2022-10-06 19:26:37";https://cordis.europa.eu/project/id/824603/reporting
pubsum;263078;;"Periodic Reporting for period 1 - ESAIRE (Engaging Citizens in Science: Promoting the Viability of Participatory Sensing for Monitoring Air and Environmental Quality)";656439_PS;"Participatory sensing initiatives for monitoring air and environmental quality are flourishing as a result of the citizens’ growing concern about pollution. Scientific teams and Do it Yourself communities are developing personal sensor kits and data aggregation platforms...";;H2020-EU.1.3.,H2020-EU.1.3.2.;;;;en;en;"2019-04-01 14:17:59";https://cordis.europa.eu/project/id/656439/reporting
pubsum;59298;;"Final Report Summary - SPREAD (Social Platform identifying Research and Policy needs for Sustainable Lifestyles)";263962_PS;"Executive summary:

The SPREAD sustainable lifestyles 2050 European Social Platform project aimed to address the current challenge of maintaining and improving quality of life of an ageing European society while at the same time reducing unsustainable lifestyle footprints  en...";;FP7-SSH;;;;en;en;"2013-11-22 00:00:00";https://cordis.europa.eu/project/id/263962/reporting
pubsum;57172;;"Final Report Summary - PROFACITY (Profane citizenship in Europe - Testing democratic ownership in hybrid situations)";225511_PS;"Executive summary:

By concentrating on hybrid social situations (not strictly within the norm), the research project PROFACITY experimented with novel forms of citizenship that modified the borders of legal citizenship. These forms of citizenship involved practical activities...";;FP7-SSH;;;;en;en;"2013-09-01 00:00:00";https://cordis.europa.eu/project/id/225511/reporting
project;79244;BIOHEAD-CITIZEN;"Biology, health and environmental education for better citizenship";506015;"The aim of this project is to improve understanding of how different aspects of citizenship, including affective and social dimensions, are promoted or may possibly be promoted through Biology, Health and Environmental Education. We will develop a critical analysis of syllabi ...";;FP6-CITIZENS;"/social sciences/educational sciences/didactics;/natural sciences/biological sciences/ecology;/social sciences/sociology/ideologies;/medical and health sciences/basic medicine/medical genetics;/humanities/philosophy, ethics and religion/religions";2004-10-01;2008-03-31;en;en;"2010-12-20 00:00:00";https://cordis.europa.eu/project/id/506015
pubsum;197053;;"Final Report Summary - PATHWAYS (Exploring transitions pathways to sustainable, low carbon societies)";603942_PS;"Different scientific approaches offer insight into transitions towards low-carbon, biodiversity-rich societies, among which integrated assessment modelling, socio-technical transition analysis, and case studies and participative action research. Integrated assessment modelling...";;FP7-ENVIRONMENT;;;;en;en;"2017-04-07 12:00:07";https://cordis.europa.eu/project/id/603942/reporting
project;193909;BiodivERsA3;"Consolidating the European Research Area on biodiversity and ecosystem services";642420;"The loss of biodiversity and degradation of ecosystems jeopardize the sustainable provision of ecosystem services and are major scientific and societal challenges. Addressing this challenge and providing scientific support to stakeholders and policy makers requires a coherent...";;H2020-EU.3.5.,H2020-EU.3.5.2.;"/social sciences/educational sciences;/social sciences/sociology/governance;/natural sciences/computer and information sciences/databases;/natural sciences/biological sciences/ecology/ecosystems;/natural sciences/biological sciences/ecology/invasive species";2015-02-01;2022-04-30;en;en;"2022-10-27 20:50:47";https://cordis.europa.eu/project/id/642420
project;199118;CAPTOR;"Collective Awareness Platform for Tropospheric Ozone Pollution";688110;"Air pollution is the environmental topic that European citizens worry about most (Eurobarometer 2013). It puts considerable damage to health, agriculture and our natural environment. Despite these facts, the readiness and power of European citizens to take actions themselves...";;H2020-EU.2.1.1.;"/social sciences/political sciences/political policies/civil society/nongovernmental organizations;/social sciences/economics and business/business and management/innovation management;/engineering and technology/environmental engineering/air pollution engineering;/natural sciences/earth and related environmental sciences/environmental sciences/pollution;/social sciences/sociology/governance/crisis management";2016-01-01;2018-12-31;en;en;"2022-08-16 19:22:17";https://cordis.europa.eu/project/id/688110
pubsum;168944;;"Final Report Summary - INPROFOOD (Towards inclusive research programming for sustainable food innovations)";289045_PS;"The following report is delineating the development of INPROFOOD in its entirety and will focus on the achievements and results in INPROFOOD related to its goals. The first action included the Mapping current processes of research programming in the area of...";;FP7-SIS;;;;en;en;"2015-09-02 12:21:18";https://cordis.europa.eu/project/id/289045/reporting
project;206582;NextGEOSS;"Next Generation GEOSS for Innovation  Business";730329;"The NextGEOSS project will implement a federated data hub for access and exploitation of Earth Observation data, including user-friendly tools for data mining, discovery, access and exploitation. This data hub will be supported by a strong commitment to the engagement of Earth...";;H2020-EU.3.5.5.,H2020-EU.3.5.;"/natural sciences/computer and information sciences/data science/data mining;/medical and health sciences/health sciences/nutrition;/natural sciences/biological sciences/ecology/ecosystems;/agricultural sciences/agriculture, forestry, and fisheries/agriculture;/natural sciences/earth and related environmental sciences/atmospheric sciences/climatology/climatic changes";2016-12-01;2020-11-30;en;en;"2022-11-17 18:11:50";https://cordis.europa.eu/project/id/730329
project;212410;STARDUST;"HOLISTIC AND INTEGRATED URBAN MODEL FOR SMART CITIES";774094;"STARDUST serves as smart connector bringing together advanced European cities and citizens of Pamplona (ES), Tampere (FI) and Trento (IT) - with the associated follower cities of Derry (UK), Kozani (GR) and Litomerice (CZ). These six cities, collaborating with relevant...";;H2020-EU.3.3.,H2020-EU.3.3.1.;"/engineering and technology/civil engineering/urban engineering/smart cities;/engineering and technology/mechanical engineering/thermodynamic engineering;/engineering and technology/electrical engineering, electronic engineering, information engineering/electrical engineering/power engineering/electric power generation/combined heat and power;/engineering and technology/environmental engineering/energy and fuels/renewable energy/solar energy/photovoltaic;/engineering and technology/civil engineering/architecture engineering/sustainable architecture/sustainable building";2017-10-01;2024-03-31;en;en;"2022-10-11 16:45:28";https://cordis.europa.eu/project/id/774094
pubsum;165778;;"Final Report Summary - SOLIBAM (Strategies for Organic and Low-input Integrated Breeding And Management)";245058_PS;"Executive Summary:Based on the hypothesis of “diversity”, SOLIBAM has designed and tested innovative strategies to develop specific and novel breeding approaches integrated with management practices to improve the performance, quality, sustainability and stability of crops...";;FP7-KBBE;;;;en;en;"2015-06-12 16:27:06";https://cordis.europa.eu/project/id/245058/reporting
pubsum;182551;;"Final Report Summary - REFERTIL (Improvement of comprehensive bio-waste transformation and nutrient recovery treatment processes for production of combined natural products)";289785_PS;"Executive Summary:The REFERTIL project is an integrated applied science and industrial engineering project together for generating advanced and innovative S&T knowledge results and foregrounds, most importantly in the field of biochar and Phosphorus recovery circular...";;FP7-KBBE;;;;en;en;"2016-05-12 09:37:59";https://cordis.europa.eu/project/id/289785/reporting
pubsum;189770;;"Final Report Summary - COURAGE (Cybercrime and cyberterrOrism (E)Uropean Research AGEnda)";607949_PS;"The COuRAGE (Cybercrime and cyberterrOrism (E)UropeanResearch AGEnda ) consortium has aimed to deliver a measured, comprehensive, relevant research agenda for Cybercrime and Cyberterrorism (CC/CT) guided by the knowledge and experience of the highly experienced and...";;FP7-SECURITY;;;;en;en;"2016-10-11 14:27:40";https://cordis.europa.eu/project/id/607949/reporting
pubsum;182180;;"Final Report Summary - MILESECURE-2050 (Multidimensional Impact of the Low-carbon European Strategy on Energy Security, and Socio-Economic Dimension up to 2050 perspective)";320169_PS;"The EU FP7 MILESECURE-2050 – Multidimensional Impact of the Low-carbon European Strategy on Energy Security, and socio-economic dimension up to 2050 perspective – is a 3 years collaborative and multi-disciplinary project seeking to identify the modes...";;FP7-SSH;;;;en;en;"2016-05-17 11:25:13";https://cordis.europa.eu/project/id/320169/reporting
pubsum;193601;;"Final Report Summary - SFS (Sea For Society)";289066_PS;"Sea for Society (SFS) engaged stakeholders, citizens and young people in an open and participatory dialogue to share knowledge, forge partnerships and empower society on issues related to the Ocean. The project used this dialogue as a launchpad for strategic cooperation, while...";;FP7-SIS;;;;en;en;"2017-01-13 10:50:08";https://cordis.europa.eu/project/id/289066/reporting
pubsum;171980;;"Final Report Summary - GEOWOW (GEOSS interoperability for Weather, Ocean and Water)";282915_PS;"Executive Summary:GEOWOW, short for GEOSS Interoperability for Weather Ocean and Water, is a project co-funded under the European Community's Seventh Framework Programme FP7/2007-2013 under grant agreement no. 282915 in response to call ENV.2011.4.1.3-1 “Interoperable...";;FP7-ENVIRONMENT;;;;en;en;"2015-10-05 10:27:06";https://cordis.europa.eu/project/id/282915/reporting
pubsum;188092;;"Final Report Summary - PHENOTYPE (Positive health effects of the natural outdoor environment in typical populations in different regions in Europe (PHENOTYPE))";282996_PS;"The PHENOTYPE project objectives were to: •	Investigate the interconnections between exposure to natural outdoor environments, in both rural and urban settings, and better human health and well-being and particularly; •	Identify the underlying mechanisms at work;...";;FP7-ENVIRONMENT;;;;en;en;"2016-08-11 16:21:45";https://cordis.europa.eu/project/id/282996/reporting
pubsum;223069;;"Final Report Summary - MOPACT (MOBILISING THE POTENTIAL OF ACTIVE AGEING IN EUROPE)";320333_PS;"MOPACT was one of Europe’s most ambitious projects and focused on providing practical, evidence-based, responses to the grand challenge of population ageing. The project concluded successfully by doing everything it said it would and more. Now the MOPACT database contains a...";;FP7-SSH;;;;en;en;"2018-03-23 12:33:00";https://cordis.europa.eu/project/id/320333/reporting
