Collection;"Record Number";"Project acronym";Title;ID;Teaser;"Domains of application";Programmes;"Fields of science";"Project start date";"Project end date";Language;"Available languages";"Last updated";URL
project;204099;GREENLULUS;"Green Locally Unwanted Land Uses";678034;"This project examines the role played by the restoration and creation of environmental amenities in the redistribution of urban quality of life. Since no large-scale study has been conducted to measure if greener cities are less racially and socially equitable, I will analyze...";;H2020-EU.1.1.;"/natural sciences/chemical sciences/analytical chemistry/quantitative analysis;/natural sciences/computer and information sciences/databases;/engineering and technology/materials engineering/colors;/social sciences/sociology/social issues/social inequalities/racial inequality";2016-06-01;2022-05-31;en;en;"2022-12-16 16:50:38";https://cordis.europa.eu/project/id/678034
project;199754;U-PGx;"Ubiquitous Pharmacogenomics (U-PGx): Making actionable pharmacogenomic data and effective treatment optimization accessible to every European citizen";668353;"Pharmacogenomics is the study of genetic variability affecting an individual’s response to a drug. Its use allows personalized medicine and reduction in ‘trial and error’ prescribing leading to more efficacious, safer and cost-effective drug therapy.  The U-PGx...";;H2020-EU.3.1.,H2020-EU.3.1.6.;"/medical and health sciences/health sciences/personalized medicine";2016-01-01;2021-12-31;en;en;"2022-09-15 12:23:51";https://cordis.europa.eu/project/id/668353
project;203263;INTCATCH;"Development and application of Novel, Integrated Tools for monitoring and managing Catchments";689341;"INTCATCH will instigate a paradigm shift in the monitoring and management of surface water quality that is fit for global waters in the period 2020-2050. INTCATCH will do this by developing efficient, user-friendly water monitoring strategies and systems based on innovative...";;H2020-EU.3.5.,H2020-EU.3.5.4.;"/natural sciences/earth and related environmental sciences/hydrology/hydroinformatics;/social sciences/economics and business/business and management/business models;/engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors;/engineering and technology/electrical engineering, electronic engineering, information engineering/information engineering/telecommunications/mobile phones;/engineering and technology/environmental engineering/natural resources management/water management";2016-06-01;2020-01-31;en;en;"2022-08-17 09:42:00";https://cordis.europa.eu/project/id/689341
programme;647;;"Programme for research and technological development, including demonstration, to be carried out by means of direct actions for the European Community by the Joint Research Centre, 1998-2002";FP5-JRC;;;;;1998-01-01;2002-12-31;en;de,en,es,fr,it;"2001-12-12 00:00:00";https://cordis.europa.eu/programme/id/FP5-JRC
projectDescription;434481;;"Co-creation and co-implementation of research for ocean and water health";434481-co-creation-and-co-implementation-of-research-for-ocean-and-water-health;;;;;;;en;de,en,es,fr,it,pl;"2022-10-10 18:12:35";https://cordis.europa.eu/article/id/434481-co-creation-and-co-implementation-of-research-for-ocean-and-water-health
pubsum;263123;;"Periodic Reporting for period 3 - NATURVATION (Nature Based Urban Innovation)";730243_PS;"As cities grow, their impacts on the environment and the challenge of ensuring their resilience is attracting increasing attention. Across the world, policy-makers and urban developers are turning their attention to the possibilities that nature-based solutions offer for...";;H2020-EU.3.5.4.2.,H2020-EU.3.5.2.3.,H2020-EU.3.5.,H2020-EU.3.5.1.2.,H2020-EU.3.5.1.3.,H2020-EU.3.5.2.2.;;;;en;en;"2022-06-03 17:30:03";https://cordis.europa.eu/project/id/730243/reporting
pubsum;204220;;"Final Report Summary - RECONASS (Reconstruction and REcovery Planning: Rapid and Continuously Updated COnstruction Damage, and Related Needs ASSessment)";312718_PS;"In a duration of 42 months (December 2013 - May 2017) and implemented by a consortium of 10 partners from 7 MS, RECONASS prototyped and delivered a holistic monitoring tool for buildings (critical or conventional ones) comprised of a multitude of technological components for...";;FP7-SECURITY;;;;en;en;"2017-10-24 15:54:28";https://cordis.europa.eu/project/id/312718/reporting
pubsum;171159;;"Final Report Summary - URBACHINA (Sustainable Urbanisation in China : 

Historical and Comparative Perspectives, Mega-trends towards 2050)";266941_PS;"UrbaChina was a collaborative project carried out by a consortium of 11 leading Chinese and European research institutions. Coordinated by the CNRS, the UrbaChina project activities consisted in analysing and defining China's urbanisation trends for the next...";;FP7-SSH;;;;en;en;"2015-09-11 11:47:07";https://cordis.europa.eu/project/id/266941/reporting
pubsum;169166;;"Final Report Summary - RESCAP-MED (NCDs and their social determinants in Mediterranean partner countries:  building sustainable research capacity for effective policy intervention)";281640_PS;"Executive Summary:NCDs and their social determinants in Mediterranean partner countries: building sustainable research capacity for effective policy interventionPartners (11)•	4 in EU: UK (Newcastle University (coordinator), Liverpool University, and St. Georges London...";;FP7-HEALTH;;;;en;en;"2015-08-19 13:15:53";https://cordis.europa.eu/project/id/281640/reporting
project;197846;ToxicExpertise;"Toxic Expertise: Environmental Justice and the Global Petrochemical Industry";639583;"This research project critically examines ‘toxic expertise’, the contested politics of making scientific claims about the health impacts of toxic pollution. Toxic expertise has a double meaning: scientific expertise about the effects of toxic pollution, and the toxic...";;H2020-EU.1.1.;"/medical and health sciences/health sciences/public health/epidemiology;/natural sciences/earth and related environmental sciences/environmental sciences/pollution;/social sciences/economics and business/business and management/employment;/social sciences/economics and business/economics/sustainable economy;/social sciences/law";2015-08-01;2020-11-30;en;en;"2022-08-28 23:32:24";https://cordis.europa.eu/project/id/639583
programme;707563;;"Biodiversity loss and enhancing ecosystem services in urban and peri-urban areas";HORIZON_HORIZON-CL6-2023-BIODIV-01-11;"Cities with their peri-urban areas have a vital role in protecting and enhancing nature and nature contribution to people in urban areas across EU, such as health, well-being, and climate resilience. They are also key in delivering global and EU biodiversity objectives and...";;;;;;en;en;"2022-11-08 17:44:03";https://cordis.europa.eu/programme/id/HORIZON_HORIZON-CL6-2023-BIODIV-01-11
mag;400711;;"Components, systems and engineering";400711-components-systems-and-engineering;;;;;;;en;de,en,es,fr,it,pl;"2011-12-01 00:00:01";https://cordis.europa.eu/article/id/400711-components-systems-and-engineering
pubsum;894382;;"Periodic Reporting for period 1 - BIOSCHAMP (Biostimulant alternative casing for a sustainable and profitable mushroom industry)";101000651_PS;"Mushroom cultivation has quite a unique set of growing conditions that bring advantages, e.g., a stable production without relying on the climatic conditions changes, but also difficulties, e.g. mushroom farms are a highly attractive for the growth of pathogens, especially...";;H2020-EU.3.2.1.1.,H2020-EU.3.2.;;;;en;en;"2022-11-23 14:42:37";https://cordis.europa.eu/project/id/101000651/reporting
deliverable;876094;;"Evaluation findings of local CS actions";824484_17_DELIV;;;;;;;en;en;"2022-10-11 16:02:42";https://cordis.europa.eu/result/rcn/876094/en
publication;857429;;"Urban Environment and Health: A Cross-Sectional Study of the Influence of Environmental Quality and Physical Activity on Blood Pressure";824484_1476640_PUBLI;;;;;;;en;en;"2022-08-10 11:53:34";https://doi.org/10.3390/ijerph18116126
publication;857422;;"Narrative review of citizen science in environmental epidemiology: Setting the stage for co-created research projects in environmental epidemiology";824484_1476585_PUBLI;;;;;;;en;en;"2022-08-02 18:10:03";https://doi.org/10.1016/j.envint.2021.106470
pubsum;803134;;"Periodic Reporting for period 1 - MEDNIGHT (Mediterranean Researchers' Night)";101036107_PS;"500 million people on three continents are united by the world's largest sea. We are Mediterranean. The sea that brushes us, a strategic geographic location, and the shared trace of our history, gives us a common character, and common problems. Mediterranean sea reaches 23...";;H2020-EU.1.3.,H2020-EU.1.3.5.;;;;en;en;"2022-03-21 12:51:41";https://cordis.europa.eu/project/id/101036107/reporting
publication;632788;;"Quale etica per la citizen science?";824484_740508_PUBLI;;;;;;;en;en;"2020-09-10 12:33:51";https://doi.org/10.19191/ep19.2-3.p124.048
pubsum;191439;;"Final Report Summary - GRAIN 2 (GReener Aeronautics International Networking-2)";605119_PS;"As mentioned in the Executive Summary of the Strategic Research & Innovation Agenda, Aviation has an important role to play in reducing greenhouse gas emissions as well as noise and local air quality issues. The continuous increase of air passenger transport generates an...";;FP7-TRANSPORT;;;;en;en;"2016-11-10 15:41:58";https://cordis.europa.eu/project/id/605119/reporting
pubsum;158971;;"Final Report Summary - ASAPS (Sharing Age
A Sharing Approach to Promoting Science)";304867_PS;"Executive Summary:The ASAPS project received funding under the Seventh Framework Programme - Health - Communicating the benefits of European research to the general public (2012.4.1-4).  The funding specifically aimed to support coordination actions that communicate the...";;FP7-HEALTH;;;;en;en;"2015-04-16 16:35:13";https://cordis.europa.eu/project/id/304867/reporting
pubsum;159546;;"Final Report Summary - SMOOHS (Smart Monitoring of Historic Structures)";212939_PS;"Executive Summary:Historic structures constitute an important part of our cultural heritage which we in turn have a duty to pass to future generations in the full richness of their authentic architecture and materials. The conservation of these structures presents a...";;FP7-ENVIRONMENT;;;;en;en;"2015-03-31 18:21:06";https://cordis.europa.eu/project/id/212939/reporting
pubsum;237975;;"Final Report Summary - HUMEN (Upscaling human insulin-producing beta cell production by efficient differentiation and expansion of endoderm progenitors)";602889_PS;"1.0	Executive summary The specific scientific goal of HumEn was to overcome the scientific and technological hurdles in expanding human pluripotent stem cell (hPSC)-derived endodermal progenitors. The underlying rationale for this idea was that such development will contribute...";;FP7-HEALTH;;;;en;en;"2018-07-25 16:43:16";https://cordis.europa.eu/project/id/602889/reporting
project;216612;MONOCLE;"Multiscale Observation Networks for Optical monitoring of Coastal waters, Lakes and Estuaries";776480;"MONOCLE innovates and develops sensor, platform, and data handling technologies to increase coverage and lower the cost of in situ sensors in inland and coastal water bodies. These ecosystems are particularly vulnerable to direct anthropogenic impacts but of high economic...";;H2020-EU.3.5.5.,H2020-EU.3.5.;"/engineering and technology/materials engineering/colors;/natural sciences/earth and related environmental sciences/hydrology;/engineering and technology/mechanical engineering/vehicle engineering/aerospace engineering/satellite technology;/engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors/smart sensors;/engineering and technology/electrical engineering, electronic engineering, information engineering/information engineering/telecommunications/telecommunications networks/data networks;/engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/robotics/autonomous robots/drones";2018-02-01;2022-07-31;en;en;"2022-09-21 16:56:19";https://cordis.europa.eu/project/id/776480
project;197248;AQUAINVAD-ED;"AQUAtic INVAders: Early Detection, Control and Management";642197;"Aquatic Invasive Species (AIS) are on the rise due to the synergistic effects of climate change and habitat destruction. The impacts of AIS on Biodiversity, human health, and loss of ecosystem services are well known, but their control and management has now become a worldwide...";;H2020-EU.1.3.,H2020-EU.1.3.1.;"/natural sciences/biological sciences/biodiversity conservation;/natural sciences/biological sciences/ecology/ecosystems;/natural sciences/biological sciences/ecology/invasive species";2015-06-01;2019-05-31;en;en;"2022-08-15 12:03:13";https://cordis.europa.eu/project/id/642197
