Collection;"Record Number";"Project acronym";Title;ID;Teaser;"Domains of application";Programmes;"Fields of science";"Project start date";"Project end date";Language;"Available languages";"Last updated";URL
pubsum;302710;;"Periodic Reporting for period 2 - PSYCHOCONTEXT (Contextualising psychosocial wellbeing and mental health within sociocultural dynamics)";654808_PS;"The lack of contextualization of the science and applications of mental health is the source of a large part of its criticisms. From the lack of research on how social dynamics influence the well-being of citizens, to the gaps in research and coordinated implementation of...";;H2020-EU.1.3.,H2020-EU.1.3.2.;;;;en;en;"2021-03-31 13:33:57";https://cordis.europa.eu/project/id/654808/reporting
pubsum;203720;;"Periodic Reporting for period 2 - AQUAINVAD-ED (AQUAtic INVAders: Early Detection, Control and Management)";642197_PS;"Aquatic Invasive Species (AIS) are on the rise due to increased worldwide trade and globalization, combined with the synergistic effects of climate change and habitat destruction. Because AIS negatively impact biodiversity, human health and ecosystem services (food, tourism...";;H2020-EU.1.3.,H2020-EU.1.3.1.;;;;en;en;"2019-09-04 13:06:22";https://cordis.europa.eu/project/id/642197/reporting
pubsum;158366;;"Final Report Summary - AFRESH (Countering diet-related diseases through competitive regional food- and physical activity clusters)";266181_PS;"The economic burden caused by a high prevalence of diet-related and inactivity related, so called non-communicable, diseases (NCDs) is immense. The epidemic proportion of NCDs is one of the single largest costs to European public health...";;FP7-REGIONS;;;;en;en;"2015-03-05 15:51:20";https://cordis.europa.eu/project/id/266181/reporting
pubsum;149904;;"Final Report Summary - EUCBCC (EUropean Cross Border Care Collaborations
Short Title: CrossEurope)";242058_PS;"Executive Summary:This project explored five aspects of cross-border health care: provisions with regard to the continuing quality of health professionals; treatment pathways; the content and scope of medical records; medical prescribing; and the reporting of quality in both...";;FP7-HEALTH;;;;en;en;"2014-10-30 17:18:18";https://cordis.europa.eu/project/id/242058/reporting
pubsum;185008;;"Final Report Summary - INNOVABONE (Novel biomimetic strategy for bone regeneration)";263363_PS;"InnovaBone teams successfully created and produced the InnovaBone product with biodegradable 2-photon polymerized scaffolds, an extensive family of innovative state-of-the-art SMART biomimetic, bioinspired, biodegradable, thermosensitive Elastin-like recombiners (ELRs)...";;FP7-NMP;;;;en;en;"2016-06-29 17:32:35";https://cordis.europa.eu/project/id/263363/reporting
pubsum;58865;;"Final Report Summary - WATERBEE DA (WaterBee Smart Irrigation Systems Demonstration Action)";283638_PS;"Executive summary:

The WATERBEE Smart Irrigation Demonstration Action project aimed to demonstrate and evaluate a smart irrigation and water management system which is intelligent, flexible, easy-to-use but accurate irrigation scheduling system at an affordable cost that take...";;FP7-SME;;;;en;en;"2013-10-01 00:00:00";https://cordis.europa.eu/project/id/283638/reporting
project;194102;PAL;"Personal Assistant for healthy Lifestyle (PAL)";643783;"Type 1 Diabetes Mellitus (T1DM) portraits a high need and challenge for self-management by young patients: a complex illness with a high and increasing prevalence, a regimen that needs adaptation to patient’s condition and activities, and serious risks for complications and...";;H2020-EU.3.1.,H2020-EU.3.1.4.;"/natural sciences/computer and information sciences/knowledge engineering/ontology;/social sciences/economics and business/business and management/innovation management;/medical and health sciences/clinical medicine/endocrinology/diabetes;/engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/robotics/autonomous robots;/natural sciences/computer and information sciences/software/software applications/virtual reality";2015-03-01;2019-02-28;en;en;"2022-08-15 22:56:17";https://cordis.europa.eu/project/id/643783
news;124539;;"How to unleash the full potential of the Internet of Things";124539-how-to-unleash-the-full-potential-of-the-internet-of-things;"An EU initiative will help companies create new platforms for connected smart objects with minimal investment.";"Digital Economy";;;;;en;de,en,es,fr,it,pl;"2019-01-07 12:20:59";https://cordis.europa.eu/article/id/124539-how-to-unleash-the-full-potential-of-the-internet-of-things
project;224738;VIRTUOSA;"Scalable Software Defined Network Architectures for Cooperative Live Media Production exploiting Virtualised Production Resources and 5G Wireless Acquisition";866656;"VIRTUOSA addresses the needs of the Media & Entertainment (M&E) industry to increase efficiency and reduce cost formedia production to meet the growing consumer demand for more content on more channels and more devices and formore live content. Live content is of cultural and...";;H2020-EU.3.,H2020-EC,H2020-EU.2.1.;"/engineering and technology/electrical engineering, electronic engineering, information engineering/information engineering/telecommunications/telecommunications networks/mobile network/5G;/natural sciences/computer and information sciences/software";2019-09-01;2022-02-28;en;en;"2022-08-23 23:16:15";https://cordis.europa.eu/project/id/866656
news;413276;;"Press Release: International Scientific Working Group highlights the need to address escalating levels of contaminants of emerging concern in water";413276-press-release-international-scientific-working-group-highlights-the-need-to-address-escalatin;"The protection of our environment and natural resources is crucial in today’s society. A major focus is on climate change, mitigation and adaptation – a core issue of which is the availability, quantity and quality of our water resources. However, millions of people who receive drinking water every day are at risk from, amongst other factors, animal and human waste, pesticides, “established” and emerging contaminants, aged water supply infrastructures, and sub-optimal water management.";"Climate Change and Environment,Food and Natural Resources,Health";;;;;en;en;"2020-01-11 15:05:57";https://cordis.europa.eu/article/id/413276-press-release-international-scientific-working-group-highlights-the-need-to-address-escalatin
pubsum;658181;;"Periodic Reporting for period 3 - VIRTUOSA (Scalable Software Defined Network Architectures for Cooperative Live Media Production exploiting Virtualised Production Resources and 5G Wireless Acquisition)";866656_PS;"5G-VIRTUOSA - Exploring 5G and Virtualisation in broadcast production.Live content is of cultural and social interest for all citizen in Europe and globally; such content includes for example sport or music events, daily news, governmental speeches, or historical events. The...";;H2020-EU.3.,H2020-EC,H2020-EU.2.1.;;;;en;en;"2022-11-23 14:41:35";https://cordis.europa.eu/project/id/866656/reporting
pubsum;202442;;"Final Report Summary - INNOVINE (Combining innovation in vineyard management andgenetic diversity for a sustainable European viticulture)";311775_PS;"INNOVINE project aimed at developing knowledge, tools and genetic resources necessary to better adapt viticulture to climate change and to drastically reduce the use of pesticides in the vineyards. The aim of the project was to disseminate its findings to three different...";;FP7-KBBE;;;;en;en;"2017-08-16 17:19:12";https://cordis.europa.eu/project/id/311775/reporting
pubsum;196527;;"Final Report Summary - INCOMB (Combating incontinence, from basic science to clinical practice)";223234_PS;"Urinary incontinence and the problems of urgency and frequency of micturition are conditions affecting a large number of European citizens. An “over active bladder” (OAB) due to involuntary bladder muscle contractions is the major cause of urgency incontinence. Although...";;FP7-HEALTH;;;;en;en;"2017-03-27 17:03:36";https://cordis.europa.eu/project/id/223234/reporting
pubsum;51885;;"Final Report Summary - TP PLANTS AND HEALTH (The European technology platform on plant genomics and biotechnology: plants for healthy lifestyles and for sustainable development)";512149_PS;"The ultimate aim of the TP PLANTS AND HEALTH project was to establish a European Plant genomics and biotechnology platform (PGBTP), which would involve key stakeholders from academia, industry, the European Union (EU), Member States and citizens' representatives in order to pl...";;FP6-LIFESCIHEALTH;;;;en;en;"2011-04-14 00:00:00";https://cordis.europa.eu/project/id/512149/reporting
pubsum;158343;;"Final Report Summary - PREPARED (PREPARED “ENABLING CHANGE”)";244232_PS;"The European water sector needs to prepare itself for the changes in climate that may impact on the sector in different way such as flooding, droughts, changes in temperature, more extreme events. PREPARED Enabling Change addressed practical...";;FP7-ENVIRONMENT;;;;en;en;"2015-03-10 17:55:42";https://cordis.europa.eu/project/id/244232/reporting
pubsum;196513;;"Final Report Summary - E-URAL (European Union and RussiA Link for S&T co-operation in the area of the environment)";226517_PS;"The overall strategic objective of the E-URAL project was to improve in quantity and quality the participation of Russian researchers in the “Environment (including climate change)” theme of the 7th Framework Programme (FP7). This objective answers to specific gaps that...";;FP7-ENVIRONMENT;;;;en;en;"2017-03-27 15:26:12";https://cordis.europa.eu/project/id/226517/reporting
project;202640;ICARUS;"Integrated Climate forcing and Air pollution Reduction in Urban Systems";690105;"ICARUS will develop innovative tools for urban impact assessment in support of air quality and climate change governance in the EU. This will lead to designing and implementing win-win strategies to improve the air quality and reduce the carbon footprint in European cities. An...";;H2020-EU.3.5.,H2020-EU.3.5.1.;"/social sciences/sociology/governance;/engineering and technology/environmental engineering/remote sensing;/engineering and technology/environmental engineering/air pollution engineering;/natural sciences/earth and related environmental sciences/environmental sciences/pollution;/natural sciences/earth and related environmental sciences/atmospheric sciences/climatology/climatic changes";2016-05-01;2020-10-31;en;en;"2022-08-23 15:02:45";https://cordis.europa.eu/project/id/690105
programme;706565;;"Preparing the ground for healthy soils: building capacities for engagement, outreach and knowledge";HORIZON_HORIZON-MISS-2021-SOIL-01-01;"Life on Earth depends on healthy soils. Soil provides food, clean water and habitats for biodiversity while contributing to climate resilience including an increased preparedness to extreme weather events (both droughts and floods). As the largest terrestrial habitat, soil is...";;;;;;en;en;"2022-06-27 10:02:02";https://cordis.europa.eu/programme/id/HORIZON_HORIZON-MISS-2021-SOIL-01-01
news;138549;;"Sea For Society – Moving forward with a new European citizen’s perception on the Ocean";138549-sea-for-society-moving-forward-with-a-new-european-citizens-perception-on-the-ocean;"The first phase of the project has come to an end and in total 39 Stakeholder and Citizens / Youth Consultation forums took place in nine European nations representing specific marine regions – the Baltic and North seas, the English Channel, the Mediterranean and the Atlantic Ocean.";;;;;;en;en;"2014-05-16 15:12:41";https://cordis.europa.eu/article/id/138549-sea-for-society-moving-forward-with-a-new-european-citizens-perception-on-the-ocean
