Collection;"Record Number";"Project acronym";Title;ID;Teaser;"Domains of application";Programmes;"Fields of science";"Project start date";"Project end date";Language;"Available languages";"Last updated";URL
programme;703087;;"Actions in support of the International Consortium for Personalised Medicine";H2020_SC1-HCO-01-2018-2019-2020;"Each action should focus on one of the following fields:  International aspect: The action should focus on building links with third countries by analysing the potential and advantages of collaboration in personalised medicine (PM) with those countries, studying areas of...";;;;;;en;en;"2018-10-31 20:25:10";https://cordis.europa.eu/programme/id/H2020_SC1-HCO-01-2018-2019-2020
programme;707634;;"Towards a holistic support to children and adolescents’ health and care provisions in an increasingly digital society";HORIZON_HORIZON-HLTH-2024-STAYHLTH-01-02-two-stage;"Laying the ground for a healthy life starts in childhood. Accordingly, and in line with the HealthyLifestyles4All Initiative[[ https://sport.ec.europa.eu/healthylifestyle4all]], the ‘Healthier Together’ – EU Non-Communicable Diseases Initiative[[...";;;;;;en;en;"2022-11-24 12:10:02";https://cordis.europa.eu/programme/id/HORIZON_HORIZON-HLTH-2024-STAYHLTH-01-02-two-stage
pubsum;182625;;"Final Report Summary - BIOMAN (Economically efficient biogas production from manure fibres and straw)";315664_PS;"The objective of the BIOMAN project was to promote more sustainable as well as economically feasible biogas production from low value substrates such as manure and 2nd generation biomasses. To achieve this, BIOMAN was based on the assumption that more biogas...";;FP7-SME;;;;en;en;"2016-05-11 12:45:37";https://cordis.europa.eu/project/id/315664/reporting
pubsum;201708;;"Final Report Summary - RARE-BESTPRACTICES (Platform for sharing best practices for management of rare diseases)";305690_PS;"The specificities of rare diseases (RD), including the limited number of patients, the large number of RD and their diversity as regard origin and clinical manifestations, result in challenges which make research progress and knowledge creation in RD more difficult. Stemmed...";;FP7-HEALTH;;;;en;en;"2017-07-25 16:33:28";https://cordis.europa.eu/project/id/305690/reporting
pubsum;190484;;"Periodic Reporting for period 2 - OurFuture (European Researchers' Night: Researchers' For a Better Future)";633243_PS;"The “OurFuture: Researchers For a Better Future” Spanish Researcehrs’ Night 2015 actually consisted of the continuation of several successful actions.The activities were organised by five universities, three public foundations, one scientific association, one autonomic...";;H2020-EU.1.3.,H2020-EU.1.3.5.;;;;en;en;"2021-10-22 13:30:03";https://cordis.europa.eu/project/id/633243/reporting
project;237005;ZeroPM;"ZeroPM: Zero pollution of Persistent, Mobile substances";101036756;"ZeroPM will interlink and synergize prevention, prioritization and removal strategies to protect the environment and human health from persistent, mobile (PM) substances. To do this, ZeroPM will establish an evidence-based multilevel framework to guide policy, technological...";;H2020-EU.3.5.;"/engineering and technology/environmental engineering/water treatment processes/drinking water treatment processes;/natural sciences/earth and related environmental sciences/hydrology;/natural sciences/earth and related environmental sciences/environmental sciences/pollution;/social sciences/economics and business/economics/sustainable economy";2021-10-01;2026-09-30;en;en;"2022-05-26 14:09:32";https://cordis.europa.eu/project/id/101036756
project;203174;BigPicnic;"Big Picnic:Big Questions - engaging the public with Responsible Research and Innovation on Food Security";710780;"Ensuring the availability of and access to sufficient safe and nutritious food is a key priority that impacts all EU citizens and Horizon 2020 has therefore identified food security as one of the major challenges to be addressed. BGCI, an international network organisation...";;H2020-EU.5.c.;"/social sciences/educational sciences/didactics;/natural sciences/biological sciences/genetics;/medical and health sciences/health sciences/nutrition;/agricultural sciences/agriculture, forestry, and fisheries/agriculture;/natural sciences/earth and related environmental sciences/atmospheric sciences/climatology/climatic changes";2016-05-01;2019-04-30;en;en;"2022-08-15 15:06:15";https://cordis.europa.eu/project/id/710780
news;429849;;"More legumes, better health and environment";429849-more-legumes-better-health-and-environment;"Planting more legumes can provide human nutrition at a lower environmental cost, advise EU-backed researchers.";"Climate Change and Environment,Food and Natural Resources";;;;;en;de,en,es,fr,it,pl;"2021-04-28 13:27:32";https://cordis.europa.eu/article/id/429849-more-legumes-better-health-and-environment
news;131995;;"When indoor air is more polluted than outdoor air";131995-when-indoor-air-is-more-polluted-than-outdoor-air;"“Besides the contaminants we find outside, we also have indoor contaminants. There are pollutants typical of homes such as dust, spores, moulds, and those produced by human activities like cooking and house-cleaning, that contribute to the release of additional damaging substances,” expert warns.";;;;;;en;en;"2017-01-26 10:52:57";https://cordis.europa.eu/article/id/131995-when-indoor-air-is-more-polluted-than-outdoor-air
pubsum;214609;;"Periodic Reporting for period 1 - TELE (DOES IT PROMOTE ECONOMY AND WELL-BEING? THE IMPACT OF TELEWORKING ON ENVIRONMENT AND LABOUR MARKET OUTCOMES)";652938_PS;"MAIN PROBLEMS AND ISSUES ADDRESSEDThis project explores the effects of teleworking on household production allocation, gender roles, environment and labour market outcomes.WHY IS IMPORTANT FOR THE SOCIETYExamining the effects of teleworking on gender roles or...";;H2020-EU.1.3.,H2020-EU.1.3.2.;;;;en;en;"2018-03-02 12:24:07";https://cordis.europa.eu/project/id/652938/reporting
pubsum;57661;;"Final Report Summary - G-MOSAIC (G-MOSAIC GMES services for Management of Operations, Situation Awareness and Intelligence for regional Crises)";218822_PS;"Executive summary:

The G-MOSAIC project has responded effectively to the needs expressed by EU Member States and international organisations. Users such as these have provided positive feedback on the services delivered during the course of the project. The consortium receive...";;FP7-SPACE;;;;en;en;"2013-08-14 00:00:00";https://cordis.europa.eu/project/id/218822/reporting
pubsum;190495;;"Periodic Reporting for period 2 - DREAMS (DREAMS European Researcher's Night)";633230_PS;"Sustainability means creating value by using resources in a responsible way to not jeopardize the needs of future generations. Society, sometimes, has a partial perception of this definition, too often limited to environmental problems, as well as underestimates the importance...";;H2020-EU.1.3.,H2020-EU.1.3.5.;;;;en;en;"2021-10-21 17:08:36";https://cordis.europa.eu/project/id/633230/reporting
pubsum;57306;;"Final Report Summary - CONTEXT (Assessing functional connectivity patterns within and among human visual cortical areas associated with contextual influences on visual perception)";239467_PS;"Overview of results:

We live in a visually rich environment and this contextual richness influences visual perception. Therefore, to achieve a complete and ecologically valid picture of visual perception requires consideration of the environment in which the system performs. ...";;FP7-PEOPLE;;;;en;en;"2013-07-01 00:02:53";https://cordis.europa.eu/project/id/239467/reporting
pubsum;55819;;"Final Report Summary - MEMOSAD (Memory loss in Alzheimer disease: underlying mechanisms and therapeutic targets)";200611_PS;"Dementia is a brain disease characterised by memory loss, personality change and impaired intellectual functions. Alzheimer disease (AD) is the most common type of dementia. Dementias constitute a major public health problem. The risk of developing the disease increases with a...";;FP7-HEALTH;;;;en;en;"2013-01-18 00:02:53";https://cordis.europa.eu/project/id/200611/reporting
project;206761;IoF2020;"Internet of Food and Farm 2020";731884;"The IoF2020 project is dedicated to accelerate adoption of IoT for securing sufficient, safe and healthy food and to strengthen competitiveness of farming and food chains in Europe.It will consolidate Europe’s leading position in the global IoT industry by fostering a...";;H2020-EU.3.1.4.,H2020-EU.2.1.1.;"/natural sciences/computer and information sciences/internet/internet of things;/engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors/optical sensors;/engineering and technology/other engineering and technologies/food technology/food safety;/engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/robotics/autonomous robots/drones;/social sciences/economics and business/economics/sustainable economy";2017-01-01;2021-03-31;en;en;"2022-08-23 14:28:57";https://cordis.europa.eu/project/id/731884
project;198756;READ;"Recognition and Enrichment of Archival Documents";674943;"""The overall objective of READ is to implement a Virtual Research Environment where archivists, humanities scholars, computer scientists and volunteers are collaborating with the ultimate goal of boosting research, innovation, development and usage of cutting edge technology...";;H2020-EU.1.4.1.3.,H2020-EU.1.4.;"/natural sciences/computer and information sciences/software/software applications/system software/operating systems;/humanities/history and archaeology/history/medieval history;/natural sciences/computer and information sciences/artificial intelligence/pattern recognition;/humanities/other humanities/library sciences/public libraries;/humanities/other humanities/library sciences/digital humanities";2016-01-01;2019-06-30;en;en;"2022-08-17 18:40:34";https://cordis.europa.eu/project/id/674943
pubsum;864063;;"Periodic Reporting for period 1 - CONEXUS (CO-producing Nature-based solutions and restored Ecosystems: transdisciplinary neXus for Urban Sustainability)";867564_PS;"Cities and regions in Europe and Latin America (CELAC) face shared and urgent global-local challenges to integrate practical actions with strategies to achieve greater inclusion, biodiversity, climate change adaptation and environmental quality. CONEXUS brings together...";;H2020-EU.3.5.,H2020-EU.3.5.4.,H2020-EU.3.5.1.,H2020-EU.3.5.2.;;;;en;en;"2022-09-11 15:43:22";https://cordis.europa.eu/project/id/867564/reporting
pubsum;208789;;"Final Report Summary - ENGAGE (Equipping the Next Generation for Active Engagement in Science)";612269_PS;"Shifting school science towards RRI ENGAGE aimed to give the next generation of students the knowledge, skills and attitudes to deal with socio-scientific issues in their lives, and develop informed opinions on emerging science and technology. ENGAGE’s goal is to embed...";;FP7-SIS;;;;en;en;"2017-11-16 12:38:21";https://cordis.europa.eu/project/id/612269/reporting
pubsum;176615;;"Final Report Summary - MOSSCLONE (Creating and testing a method for controlling the air quality based on a new biotechnological tool. Use of a devitalized moss clone as passive contaminant sensor)";282952_PS;"Executive Summary:The MOSSCLONE project (Creating and testing a method for controlling the air quality based on a new biotechnological tool. Use of a devitalized moss clone as passive contaminant sensor) has been a FP7 cooperative project (2012-2015), following the structure...";;FP7-ENVIRONMENT;;;;en;en;"2016-02-04 11:58:16";https://cordis.europa.eu/project/id/282952/reporting
pubsum;57622;;"Final Report Summary - SUSTAINABLERIO (Sustainable development reflexive inputs to world organisation)";227042_PS;"Answers to the question 'Why did the Rio Earth Summit (1992) not fully deliver?' abound. The most widespread is the definition of sustainable development itself, successively vague, malleable, contradictory and inapplicable. Our starting point is that whatever the flaws built ...";;FP7-ENVIRONMENT;;;;en;en;"2013-08-14 00:02:53";https://cordis.europa.eu/project/id/227042/reporting
project;223391;"IDR TOOLKIT";"Inclusive Design Rating (IDR) Toolkit.  The design and assessment tool for tailoring environments for everyone.";846284;"Europe is ageing and the changing needs of the population are constantly shaping the way we live and interact in communities and environments.Accessibility, sustainability and inclusivity are now prominent keywords that are driving the design of products and of the built...";;H2020-EU.1.3.,H2020-EU.1.3.2.;;2020-08-01;2022-11-30;en;en;"2023-01-07 15:24:15";https://cordis.europa.eu/project/id/846284
programme;664765;;"Ocean literacy – Engaging with society – Social Innovation";H2020_BG-13-2014;"Specific challenge: The development of the new maritime economy can have important socioeconomic consequences in coastal areas and in the marine space (synergies and/or conflicts of use between old and new activities). These developments, together with the pressures from human...";;;;;;en;en;"2015-03-25 12:00:00";https://cordis.europa.eu/programme/id/H2020_BG-13-2014
programme;708070;;"Improving social and societal preparedness for disaster response and health emergencies";HORIZON_HORIZON-CL3-2023-DRS-01-01;"The COVID-19 pandemic illustrated the specific challenges of health emergencies and the necessity to be prepared not only on a material and physical level but also from a social and societal perspective. Challenges during the pandemic included difficulties of working with...";;;;;;en;en;"2022-12-16 18:10:12";https://cordis.europa.eu/programme/id/HORIZON_HORIZON-CL3-2023-DRS-01-01
brief;188523;;"Robotic walker equals independent living for Europe’s elderly citizens";188523-robotic-walker-equals-independent-living-for-europes-elderly-citizens;"What started as an effort to identify new technologies capable of assisting elderly people in their everyday lives has turned into an innovative system set to positively disrupt the homecare market.";"Digital Economy";FP7-ICT;;;;en;de,en,es,fr,it,pl;"2016-09-09 13:30:30";https://cordis.europa.eu/article/id/188523-robotic-walker-equals-independent-living-for-europes-elderly-citizens
news;435775;;"Why can’t we get rid of mosquitoes once and for all?";435775-why-can-t-we-get-rid-of-mosquitoes-once-and-for-all;"It can feel as though these little bloodsuckers are at best a nuisance, and at worst carriers of deadly diseases. But as our expert María José Ruiz-López explains, the maligned mosquito has more to offer than sleepless nights and itchy red bumps.";Health;;;;;en;de,en,es,fr,it,pl;"2022-03-02 14:38:53";https://cordis.europa.eu/article/id/435775-why-can-t-we-get-rid-of-mosquitoes-once-and-for-all
pubsum;182617;;"Final Report Summary - WILDWINE (Multi-strain indigenous Yeast and Bacterial starters for ‘Wild-ferment’ Wine production)";315065_PS;"Executive Summary:Aforetime, wines were produced by the resident grape/winery microbiota. Currently commercial Saccharomyces cerevisiae and Oenococcus oeni starter cultures are widely used to ensure a manageable process. Despite advantages, this may lead to sensory resemblance...";;FP7-SME;;;;en;en;"2016-05-11 14:16:28";https://cordis.europa.eu/project/id/315065/reporting
pubsum;190012;;"Periodic Reporting for period 2 - FUSION NIGHT (Find Your Passion for Science on Researchers Night)";633317_PS;"""The “FUSION NIGHT” 2015 Polish Researchers’ Night was led by the Institute of Animal Reproduction and Food Research of the Polish Academy of Sciences (IAR&FR), in partnership with Olsztyn School of Higher Education (OSHE).Kids, teens and adults were invited to take part...";;H2020-EU.1.3.,H2020-EU.1.3.5.;;;;en;en;"2021-03-26 13:51:58";https://cordis.europa.eu/project/id/633317/reporting
pubsum;55891;;"Final Report Summary - ABC (Ascertaining barriers for compliance: policies for safe, effective and cost-effective use of medicines in Europe)";223477_PS;"Executive summary: 

 Patient non-adherence to prescribed medication is common: on average, 30-50 % of prescribed medicines are not taken as prescribed. Non-adherence can have a negative impact on patient wellbeing and represents a major barrier for realising the benefits of e...";;FP7-HEALTH;;;;en;en;"2013-04-29 00:02:53";https://cordis.europa.eu/project/id/223477/reporting
project;223237;SCOREwater;"Smart City Observatories implement REsilient Water Management";820751;"SCOREwater focuses on enhancing the resilience of cities against climate change and urbanization by enabling a water smart society that fulfils SDGs 3, 6, 11, 12 and 13 and secures future ecosystem services. We introduce digital services to improve management of wastewater...";;H2020-EU.3.5.,H2020-EU.3.5.4.,H2020-EU.3.5.2.2.;"/engineering and technology/civil engineering/water engineering";2019-05-01;2023-04-30;en;en;"2022-12-16 17:22:34";https://cordis.europa.eu/project/id/820751
project;231937;URBANAGE;"Enhanced URBAN planning for AGE-friendly cities through disruptive technologies";101004590;"Adapting urban environments to current challenges requires a multidisciplinary understanding of interrelated and complex phenomena. In the context of digital-era massive data production and enhanced analytical capacities, there is still enormous untapped potential in the use...";;H2020-EU.3.6.2.2.,H2020-EU.3.6.;"/natural sciences/computer and information sciences/artificial intelligence;/social sciences/sociology/governance;/natural sciences/computer and information sciences/data science/big data;/social sciences/political sciences/public administration/bureaucracy;/natural sciences/biological sciences/ecology/ecosystems";2021-02-01;2024-01-31;en;en;"2023-01-07 16:00:26";https://cordis.europa.eu/project/id/101004590
brief;203876;;"Think blue — the ocean and our lives";203876-think-blue-the-ocean-and-our-lives;"Europe’s urbanised populations have little understanding of the importance of the oceans to life and the human impact on the sea. An EU-funded initiative wants to change that.";"Society,Food and Natural Resources";H2020-EU.3.2.;;;;en;de,en,es,fr,it,pl;"2017-10-18 16:09:33";https://cordis.europa.eu/article/id/203876-think-blue-the-ocean-and-our-lives
pubsum;177480;;"Final Report Summary - NEUROFGL (Development of a novel FGL therapy and translational tests for regenerative treatment of neurological disorders)";278006_PS;"Neurodegenerative disorders such as, Alzheimer’s disease (AD), Mild Cognitive Impairment (MCI), stroke, Traumatic Brain Injury (TBI) and chronic stress create a major economic burden to society and a substantial reduction in quality of life for patients and...";;FP7-HEALTH;;;;en;en;"2016-02-17 15:39:10";https://cordis.europa.eu/project/id/278006/reporting
pubsum;58337;;"Final ReportSummary - COELUX (The sky light reconstruction in artificial illumination by means of solid transparent nanocomposites)";262539_PS;"The quality of artificial illumination is a major concern in developed and developing societies, where the structure of work areas, malls, community and sport centres, railway stations, airports, etc. forces a rapidly increasing fraction of the population to spend more and mor...";;FP7-SME;;;;en;en;"2013-07-05 00:00:00";https://cordis.europa.eu/project/id/262539/reporting
pubsum;46140;;"Final Report Summary - SC2020 (Science in Europe 2020)";218869_PS;"Background of the project 'Science in Europe 2020'

Founded in 1950 the European Broadcasting Union (EBU) is the largest association of national broadcasters in the world. It gathers 75 broadcasters from 56 countries in and around Europe. Moreover it has a very large network o...";;FP7-ENVIRONMENT;;;;en;en;"2010-11-02 00:02:53";https://cordis.europa.eu/project/id/218869/reporting
project;91261;COMENVIR;"Communicating environmental impacts on water quality, availability and use";226919;"The ComEnvir project aims to narrow the gap between EU sponsored environmental research and European citizens. Water (resources, quality, pollution and biodiversity issues) has been chosen as a common theme to be addressed by the project. It will cover environmental stressors...";;FP7-ENVIRONMENT;"/social sciences/educational sciences/didactics;/natural sciences/earth and related environmental sciences/hydrology;/natural sciences/earth and related environmental sciences/environmental sciences/pollution;/natural sciences/biological sciences/ecology/ecosystems;/engineering and technology/environmental engineering/waste management/waste treatment processes";2009-05-01;2013-04-30;en;en;"2022-05-25 14:28:40";https://cordis.europa.eu/project/id/226919
pubsum;202073;;"Periodic Reporting for period 2 - SOUND (Statistical multi-Omics UNDerstanding of Patient Samples)";633974_PS;"Our objective has been to enable European and international researchers to increase statistically informed use of personal multi-omic data for biomedical research. The bioinformatic and statistical analysis of the large, heterogeneous and complex data sets that are produced in...";;H2020-EU.3.1.,H2020-EU.3.1.6.;;;;en;en;"2021-02-26 20:22:23";https://cordis.europa.eu/project/id/633974/reporting
pubsum;149876;;"Final Report Summary - ASIMUTH (Applied simulations and Integrated modeling for the understanding of toxic and harmful algal blooms)";261860_PS;"Executive Summary:Reasons for the emergent interest in HABs are abundant, including concerns associated with human health, adverse effects on biological resources, economic losses attributed to recreation, tourism and seafood related industries, and the cost of maintaining...";;FP7-SPACE;;;;en;en;"2014-10-31 14:53:58";https://cordis.europa.eu/project/id/261860/reporting
pubsum;187946;;"Final Report Summary - RURBANAFRICA (African Rural-City Connections)";290732_PS;"Africa currently has a low proportion of its population living in cities and towns. This is rapidly changing, however, and by the middle of this century it is predicted that the majority of Africans will be urban residents. Understanding the connections between rural areas and...";;FP7-SSH;;;;en;en;"2016-08-12 13:13:08";https://cordis.europa.eu/project/id/290732/reporting
project;102150;FARSEEING;"FAll  Repository for the design of Smart and sElf-adaptive Environments prolonging INdependent livinG";288940;"Healthy independent living is a major challenge for the ageing European population. Promotion of stimulating physical activity and prevention of falls are two key factors. Smart ICT offers unique proactive opportunities to support older people in their own homes. The FARSEEIN...";;FP7-ICT;"/natural sciences/computer and information sciences/databases;/natural sciences/computer and information sciences/computer security/data protection;/social sciences/economics and business/business and management/business models;/engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors;/engineering and technology/electrical engineering, electronic engineering, information engineering/information engineering/telecommunications/mobile phones";2012-01-01;2015-03-31;en;en;"2017-04-22 03:12:06";https://cordis.europa.eu/project/id/288940
news;435709;;"Investigating Europe’s life-saving lockdown policies";435709-investigating-europe-s-life-saving-lockdown-policies;"According to a new study, hundreds of deaths were likely avoided thanks to lower air pollution levels resulting from Europe’s first COVID-19 lockdown phase.";Health;;;;;en;de,en,es,fr,it,pl;"2022-02-16 15:56:02";https://cordis.europa.eu/article/id/435709-investigating-europe-s-life-saving-lockdown-policies
