Collection;"Record Number";"Project acronym";Title;ID;Teaser;"Domains of application";Programmes;"Fields of science";"Project start date";"Project end date";Language;"Available languages";"Last updated";URL
resultsPack;400695;;"All aboard for better marine stewardship through research and innovation";400695-better-marine-stewardship-through-research-and-innovation;"Human society depends on the seas for a multitude of products and services. They provide a source of food and energy, facilitate transportation of goods and people, and also offer recreation opportunities. However, along with marine exploitation comes the imperative for sustainable approaches, which must strike a balance between socio-economic advantage and environmental protection. With almost three quarters of the planet covered in water, the stakes are high.";"Climate Change and Environment";;;;;en;de,en,es,fr,it,pl;"2017-10-20 13:41:28";https://cordis.europa.eu/article/id/400695-better-marine-stewardship-through-research-and-innovation
project;215119;AnticipatoryLedgers;"Anticipatory design and ethical framework for Distributed Ledger Technologies (blockchain or DAG) and applications (smart contracts, IoTs and supply chain)";793059;"The proposed research analyzes the current “blockchain paradox,” also described as a “governance crisis” in the emerging DLTs (Distributed Ledger Technologies), as a challenge of connecting prototyping practices with policy analysis and ethical deliberation, which is...";;H2020-EU.1.3.,H2020-EU.1.3.2.;"/natural sciences/computer and information sciences/software/software applications";2018-09-01;2020-08-31;en;en;"2022-08-18 15:52:21";https://cordis.europa.eu/project/id/793059
project;237064;SchoolFood4Change;"Shifting school meals and schools into a new paradigm by addressing public health and territorial, social and environmental resilience";101036763;"""SchoolFood4Change (SF4C) will create a shift to both sustainable and healthy diets on a broad societal scale by directly impacting over 3,000 schools and 600,000 school children in 12 EU countries, providing a replicable good practice across the EU and beyond. The SF4C...";;H2020-EU.3.2.;"/medical and health sciences/health sciences/public health;/medical and health sciences/health sciences/nutrition;/natural sciences/chemical sciences/catalysis";2022-01-01;2025-12-31;en;en;"2022-08-04 10:14:14";https://cordis.europa.eu/project/id/101036763
pubsum;168123;;"Final Report Summary - ODHIN (Optimizing delivery of health care interventions)";259268_PS;"Executive Summary:Over a four year period, 2011-2014, a multidisciplinary team of over 50 scientists from 19 partner institutions located in nine European countries have joint efforts to improve the knowledge base and build capacity for an improved delivery of health care...";;FP7-HEALTH;;;;en;en;"2015-07-27 10:49:27";https://cordis.europa.eu/project/id/259268/reporting
pubsum;144652;;"Final Report Summary - GINI (Growing Inequalities' Impacts)";244592_PS;"Richer countries face an uphill battle to keep economic inequality in check. Income inequality has been trending upwards – with discrepancies across data sources and not in all countries, or to the same extent. Increases often occur in...";;FP7-SSH;;;;en;en;"2014-07-18 09:50:57";https://cordis.europa.eu/project/id/244592/reporting
pubsum;140056;;"Final Report Summary - SED (Science Education for Diversity)";244717_PS;"Executive Summary: The Science Education for Diversity Project has sought to improve science education in Europe in order to respond more effectively to the new cultural diversity of students. It has done this through a research programme run in collaboration with international...";;FP7-SIS;;;;en;en;"2014-08-07 16:23:13";https://cordis.europa.eu/project/id/244717/reporting
project;216032;WELL-BEING;"The dynamics underlying Well-being; Understanding the Exposome-Genome interplay";771057;"In light of major demographic trends, building and maintaining health and well-being amongst citizens is one of the most important societal challenges European countries face. People who feel well, function better, are less susceptible to mental illness, and thus are better...";;H2020-EU.1.1.;"/social sciences/sociology/demography;/natural sciences/computer and information sciences/data science/big data;/engineering and technology/electrical engineering, electronic engineering, information engineering/information engineering/telecommunications/radio technology/bluetooth;/natural sciences/biological sciences/genetics/genomes";2018-06-01;2024-09-30;en;en;"2023-01-07 17:22:35";https://cordis.europa.eu/project/id/771057
brief;429933;;"Shaping the future of plant pest diagnostics in the EU";429933-shaping-the-future-of-plant-pest-diagnostics-in-the-eu;"A multidisciplinary consortium is championing the fight against plant pests by enhancing the reliability of tests used for their detection and identification.";"Food and Natural Resources";H2020-EU.3.2.1.1.,H2020-EU.3.2.;;;;en;de,en,es,fr,it,pl;"2021-05-12 12:54:14";https://cordis.europa.eu/article/id/429933-shaping-the-future-of-plant-pest-diagnostics-in-the-eu
mag;434381;;"Innovative EU research targets breast cancer";434381-innovative-eu-research-targets-breast-cancer;"With our attention focused on the global pandemic over the past 2 years, it’s been easy to overlook the fact that other health crises continue in the background. Surgeries have gone unperformed, treatments discontinued, and diagnoses not made. In the wake of the pandemic, exhausted medics will face a backlog of cases made worse by this delay. There is no doubt that among these patients there will be many cases of breast cancer, the focus of our special feature.";;;;;;en;de,en,es,fr,it,pl;"2021-10-12 19:30:05";https://cordis.europa.eu/article/id/434381-innovative-eu-research-targets-breast-cancer
brief;429529;;"Fight to protect Europe’s agriculture from devastating pest";429529-fight-to-protect-europe-s-agriculture-from-devastating-pest;"Historic olive groves and a huge variety of other plants are at risk from a highly destructive invasive pathogen. XF-ACTORS brought together international expertise promoting a fruitful exchange and development of knowledge amongst different experts and disciplines that will help growers to manage the pest and prevent further economic losses in crops.";"Food and Natural Resources";H2020-EU.3.2.1.1.,H2020-EU.3.2.;;;;en;de,en,es,fr,it,pl;"2021-03-29 14:56:52";https://cordis.europa.eu/article/id/429529-fight-to-protect-europe-s-agriculture-from-devastating-pest
brief;429928;;"Sustainable crop protection solutions up close";429928-sustainable-crop-protection-solutions-up-close;"A new multilingual platform aims to boost the technological preparedness of farms across the EU to ensure more sustainable and environmentally friendly practices.";"Food and Natural Resources";H2020-EU.3.2.4.,H2020-EU.3.2.1.,H2020-EU.3.2.,H2020-EU.3.2.2.;;;;en;de,en,es,fr,it,pl;"2021-05-12 12:54:14";https://cordis.europa.eu/article/id/429928-sustainable-crop-protection-solutions-up-close
mag;401428;;"Nuclear power, the underdog of Europe's energy mix";401428-nuclear-power-the-underdog-of-europes-energy-mix;"The word 'nuclear' evokes strong emotions and many of these, if we're being completely honest, are tied up around the notion of nuclear warheads and nuclear conflict. In today's increasingly unstable world order, citizens are regularly exposed to rolling news coverage about nuclear proliferation issues, a recent example being the failed February summit between the United States and North Korea that took place in Vietnam.";;;;;;en;de,en,es,fr,it,pl;"2019-04-05 00:10:00";https://cordis.europa.eu/article/id/401428-nuclear-power-the-underdog-of-europes-energy-mix
publication;594247;;"Empowering Citizens through Perceptual Sensing of Urban Environmental and Health Data Following a Participative Citizen Science Approach";727816_768887_PUBLI;;;;;;;en;en;"2020-09-10 12:14:09";https://doi.org/10.3390/s19132940
pubsum;431500;;"Final Report Summary - MAGBIOVIN (Strengthening of the MagBioVin Research and Innovation Team for Development of Novel Approaches for Tumour Therapy based on Nanostructured Materials)";621375_PS;"Through realization of the MagBioVin project, the Institute of Nuclear Sciences “Vinca”, University  of Belgrade (Serbia), received important community support within the FP7-ERA Chairs Program to upgrade its human and experimental capacities dedicated to the highly...";;FP7-REGPOT;;;;en;en;"2020-01-14 14:01:17";https://cordis.europa.eu/project/id/621375/reporting
pubsum;182136;;"Final Report Summary - EURO DISH (Study on the need for food and health research infrastructures in Europe)";311788_PS;"The goal of the EuroDISH project was to provide advanced and feasible recommendations for research infrastructure development to the European Strategy Forum on research Infrastructures (ESFRI) and future European funding programmes as...";;FP7-KBBE;;;;en;en;"2016-05-17 12:08:53";https://cordis.europa.eu/project/id/311788/reporting
pubsum;157423;;"Final Report Summary - ACUMEN (Academic Careers Understood through Measurement and Norms)";266632_PS;"Executive Summary:Academic Careers Understood through Measurement and Norms (ACUMEN) is a European research collaboration aimed at understanding the ways in which researchers are evaluated by their peers and by institutions, and at assessing how the science system can be...";;FP7-SIS;;;;en;en;"2015-02-19 16:05:40";https://cordis.europa.eu/project/id/266632/reporting
pubsum;189140;;"Final Report Summary - SEABIOPLAS (SEAWEEDS FROM SUSTAINABLE AQUACULTURE AS FEEDSTOCK FOR BIODEGRADABLE BIOPLASTICS)";606032_PS;"SEABIOPLAS aimed to introduce sustainably cultivated seaweeds as feedstock for biodegradable bioplastics. Europe produced 49.2 million tonnes of plastics in 2012, with the majority being used in the packaging sector. The production of plastics puts a strain on our already...";;FP7-SME;;;;en;en;"2016-09-15 14:42:12";https://cordis.europa.eu/project/id/606032/reporting
project;194803;Respon-SEA-ble;"Sustainable oceans : our collective responsibility, our common interest. Building on real-life knowledge  knowledge systems for developing interactive and mutual learning media";652643;"The project will develop well-targeted and sound communication material that raises awareness on our (individual and collective) responsibility and interest in ensuring the sustainability of the ocean and of its ecosystems. The project builds on critical assessments of: (1)...";;H2020-EU.3.2.;"/natural sciences/biological sciences/marine biology;/agricultural sciences/agriculture, forestry, and fisheries/fisheries;/social sciences/sociology/governance;/engineering and technology/environmental engineering/energy and fuels/renewable energy;/natural sciences/biological sciences/ecology/ecosystems";2015-04-01;2019-03-31;en;en;"2022-08-15 11:57:13";https://cordis.europa.eu/project/id/652643
project;239002;HealthFerm;"Innovative pulse and cereal-based food fermentations for human health and sustainable diets";101060247;"Food fermentation has been used for millennia, but our knowledge on the impact of fermented foods on human health and the possible role of gut microbiota in it is limited. Microbial consortia and fermentation processes are, hence, not designed for optimal health outcomes. At...";;HORIZON.2.6.5,HORIZON.2.6;"/medical and health sciences/health sciences/nutrition;/natural sciences/biological sciences/ecology/ecosystems;/social sciences/economics and business/economics/sustainable economy;/natural sciences/biological sciences/microbiology;/engineering and technology/industrial biotechnology/bioprocessing technologies/fermentation";2022-09-01;2026-08-31;en;en;"2022-09-04 03:35:22";https://cordis.europa.eu/project/id/101060247
resultsPack;400947;;"Heritage at Risk: EU research and innovation for a more resilient cultural heritage";400947-heritage-at-risk-eu-research-and-innovation-for-a-more-resilient-cultural-heritage;"Neglect, pollution, natural hazards and climate change are all playing their part in the damage to cultural heritage. This non-renewable resource, in all its diverse physical forms, needs safeguarding for future generations. EU-funded research projects, including those showcased in this new CORDIS Results Pack, have been carefully investigating the preservation and the sustainable management of these valuable assets to increase their overall resilience. Innovative solutions and techniques, assessment systems, mitigation strategies, risk management models, disaster prevention, quick damage assessment, ICT tools and guidelines have been some of the major results successfully delivered by both FP7 and H2020 projects in the field of cultural heritage.";"Climate Change and Environment";;;;;en;de,en,es,fr,it,pl;"2018-06-11 15:25:50";https://cordis.europa.eu/article/id/400947-heritage-at-risk-eu-research-and-innovation-for-a-more-resilient-cultural-heritage
pubsum;864109;;"Periodic Reporting for period 1 - EcoScan (guano-based monitoring of ecosystems – a novel approach to capture ecological processes underlying ecosystem health)";892451_PS;"Biodiversity loss, exacerbated by climate change is a great challenge facing all life on earth. Rapid and informative assessments of biodiversity are needed to detect and combat declines in biodiversity. Although many monitoring programs exist using various technologies and...";;H2020-EU.1.3.,H2020-EU.1.3.2.;;;;en;en;"2022-09-11 15:52:01";https://cordis.europa.eu/project/id/892451/reporting
pubsum;199768;;"Final Report Summary - HEALCON (Self-healing concrete to create durable and sustainable concrete structures)";309451_PS;"HEALCON is a project funded by EU-FP7 and coordinated by Prof. Nele De Belie (Ghent University). Its aim is to design smart concrete with self-healing properties to create durable and sustainable concrete structures. In a first phase of the project, different types of healing...";;FP7-NMP;;;;en;en;"2017-06-21 10:12:46";https://cordis.europa.eu/project/id/309451/reporting
pubsum;174228;;"Final Report Summary - SYSPATHO (New Algorithms for Host Pathogen Systems Biology)";260429_PS;"SYSPATHO focused on the development of novel and generally applicable mathematical methods and algorithms for systems biology. These methods and algorithms were applied to study the complex interactions of hepatitis C virus (HCV), a human-pathogenic virus of...";;FP7-HEALTH;;;;en;en;"2015-12-17 17:51:07";https://cordis.europa.eu/project/id/260429/reporting
pubsum;142957;;"Final Report Summary - OSPI-EUROPE (Optimizing suicide prevention programs and their implementation in Europe)";223138_PS;"Development of a state of the art intervention concept for the prevention of suicidality Analysis of differences in suicide rates among European countries and harmonization of procedures for definition, assessment and evaluation of suicidality Implementation of comparable...";;FP7-HEALTH;;;;en;en;"2014-06-20 16:21:41";https://cordis.europa.eu/project/id/223138/reporting
pubsum;157107;;"Final Report Summary - UNCOVER (Evaluation and development of measures to uncover and overcome bias due to non-publication of clinical trials)";282574_PS;"Executive Summary:Clinical trials are embedded in a highly differentiated system involving a wide variety of stakeholders who are guided in their decision-making by various societal rationalities (e.g. scientific, economic or political rationality). Due to the complex nature...";;FP7-HEALTH;;;;en;en;"2015-02-25 12:43:06";https://cordis.europa.eu/project/id/282574/reporting
project;205916;ECHOES;"Energy CHOices supporting the Energy union and the Set-plan";727470;"ECHOES is a multi-disciplinary research project providing policy makers with comprehensive information, data, and policy-ready recommendations about the successful implementation of the Energy Union and SET plan. Individual and collective energy choices and social acceptance...";;H2020-EU.3.3.,H2020-EU.3.3.6.;"/social sciences/sociology/governance;/engineering and technology/environmental engineering/energy and fuels/renewable energy;/natural sciences/computer and information sciences/databases";2016-11-01;2019-10-31;en;en;"2022-08-17 16:30:20";https://cordis.europa.eu/project/id/727470
projectDescription;427889;;"New models towards cultural-driven green cities";427889-new-models-towards-cultural-driven-green-cities;;;;;;;en;de,en,es,fr,it,pl;"2021-12-13 16:49:58";https://cordis.europa.eu/article/id/427889-new-models-towards-cultural-driven-green-cities
news;95197;;"Indoor air pollution: new EU research reveals higher risks than previously thought.";95197-indoor-air-pollution-new-eu-research-reveals-higher-risks-than-previously-thought;"Do you really know what you are breathing when sitting at home? Europeans spend 90% of their time indoor. But closed environments are not always the healthiest.";;;;;;en;en;"2005-09-27 13:16:23";https://cordis.europa.eu/article/id/95197-indoor-air-pollution-new-eu-research-reveals-higher-risks-than-previously-thought
mag;400747;;"Nettoyer les déchets de l'espace";400747-cleaning-up-space-junk;;;;;;;fr;de,en,es,fr,it,pl;"2014-05-01 00:00:00";https://cordis.europa.eu/article/id/400747-cleaning-up-space-junk/fr
publication;635457;;"Estimating physical activity and sedentary behaviour in a free-living environment: A comparative study between Fitbit Charge 2 and Actigraph GT3X";643309_796012_PUBLI;;;;;;;en;en;"2020-09-10 12:34:55";https://doi.org/10.1371/journal.pone.0234426
deliverable;271993;;"HEARTEN Presentations and Promotional Material 3";643694_15_DELIV;;;;;;;en;en;"2021-12-30 14:46:02";https://cordis.europa.eu/result/rcn/271993/en
deliverable;271991;;"HEARTEN Presentations and Promotional Material 4";643694_16_DELIV;;;;;;;en;en;"2021-12-30 14:46:02";https://cordis.europa.eu/result/rcn/271991/en
deliverable;271989;;"Dissemination plan and activities 2";643694_21_DELIV;;;;;;;en;en;"2021-12-30 14:46:02";https://cordis.europa.eu/result/rcn/271989/en
deliverable;271992;;"Dissemination plan and activities 3";643694_22_DELIV;;;;;;;en;en;"2021-12-30 14:46:01";https://cordis.europa.eu/result/rcn/271992/en
deliverable;271990;;"Final press release, blog post and project related short film";643694_23_DELIV;;;;;;;en;en;"2021-12-30 14:46:02";https://cordis.europa.eu/result/rcn/271990/en
publication;505747;;"The evolution of mHealth interventions in Heart Failure";643694_10167_PUBLI;;;;;;;en;en;"2020-09-10 11:14:43";https://doi.org/10.5281/zenodo.1311720
publication;505746;;"HEARTEN: the Heart Failure Knowledge Management System";643694_10166_PUBLI;;;;;;;en;en;"2020-09-10 11:14:43";https://doi.org/10.5281/zenodo.1312905
publication;505745;;"A preliminary presentation of a mobile co-operative platform for Heart Failure self-management";643694_10165_PUBLI;;;;;;;en;en;"2020-09-10 11:14:43";https://doi.org/10.5281/zenodo.1311694
publication;505813;;"Tremor UPDRS estimation in home environment";643706_173881_PUBLI;;;;;;;en;en;"2020-09-10 11:14:44";https://doi.org/10.1109/EMBC.2016.7591517
publication;505801;;"HEARTEN KMS – A knowledge management system targeting the management of patients with heart failure";643694_468979_PUBLI;;;;;;;en;en;"2020-09-10 11:14:44";https://doi.org/10.5281/zenodo.3236325
