Collection;"Record Number";"Project acronym";Title;ID;Teaser;"Domains of application";Programmes;"Fields of science";"Project start date";"Project end date";Language;"Available languages";"Last updated";URL
pubsum;187804;;"Final Report Summary - PREDICTA (Post-infectious immune reprogramming and its association with persistence and chronicity of respiratory allergic diseases)";260895_PS;"Chronic inflammatory diseases associated with allergy, including asthma and rhinitis, constitute a major and continuously growing public health concern for Europe. However, the causative factors and mechanisms converting a physiological inflammatory reaction to a chronic...";;FP7-HEALTH;;;;en;en;"2016-08-18 10:40:52";https://cordis.europa.eu/project/id/260895/reporting
pubsum;458954;;"Final Report Summary - EQUITY-LA II (The impact of alternative care integration strategies on Health Care Networks’ performance in different Latin American health systems)";305197_PS;"Health services fragmentation is one of the main obstacles to attain effective health care outcomes in many healthcare systems around the world, and particularly in Latin American countries, leading to difficulties in access to care, poor technical quality, discontinuity of...";;FP7-HEALTH;;;;en;en;"2020-04-17 08:53:50";https://cordis.europa.eu/project/id/305197/reporting
project;238909;"Science in the City";"Science in the City, Malta";101061120;"The European Researchers’ Night, Science in the City Consortium, Malta, will engage the publics in the framework of a Science and Arts festival. In 2022, the festival theme ‘Taking Root’ builds upon previous themes while focusing the festival on the European Green Deal...";;HORIZON.1.2;"/humanities/arts;/medical and health sciences/health sciences/infectious diseases/RNA viruses/coronaviruses;/medical and health sciences/health sciences/nutrition;/natural sciences/earth and related environmental sciences/atmospheric sciences/climatology/climatic changes;/social sciences/economics and business/economics/sustainable economy";2022-04-01;2024-03-31;en;en;"2022-08-02 17:22:52";https://cordis.europa.eu/project/id/101061120
project;108718;SYN-ENERGENE;"Synthetic biology – Engaging with New and Emerging Science and Technology in Responsible Governance of the Science and Society Relationship";321488;"Synthetic biology (SynBio) offers huge potential for applications in energy, health and the environment. It also brings with it various challenges such as regulatory issues of biosafety, biosecurity and intellectual property rights, as well as potential environmental and socio...";;FP7-SIS;"/social sciences/sociology/governance;/natural sciences/biological sciences/synthetic biology";2013-07-01;2017-06-30;en;en;"2022-09-03 23:07:42";https://cordis.europa.eu/project/id/321488
project;233446;HealthyCloud;"HealthyCloud – Health Research & Innovation Cloud";965345;"The creation of a European Health Data Space is one of the six strategic priorities for the newly elected European Commission. The European Health Research and Innovation Cloud (HRIC) will be one of the future cornerstone pieces for this area. HealthyCloud will deliver a...";;H2020-EU.3.1.,H2020-EU.3.1.5.;"/natural sciences/computer and information sciences/data science;/medical and health sciences/clinical medicine/oncology";2021-03-01;2023-08-31;en;en;"2022-12-11 18:06:41";https://cordis.europa.eu/project/id/965345
programme;701862;;"Open Schooling and collaboration on science education";H2020_SwafS-15-2016;"This action aims to support a range of activities based on collaboration between formal, non-formal and informal education providers, enterprises and civil society in order to integrate the concept of open schooling, including all educational levels, in science...";;;;;;en;en;"2017-05-10 18:05:52";https://cordis.europa.eu/programme/id/H2020_SwafS-15-2016
brief;422507;;"Investigating the sociocultural dynamics of well being and mental health";422507-investigating-the-sociocultural-dynamics-of-well-being-and-mental-health;"How does society face the problems of an increasingly complex and globalised society? The PSYCHOCONTEXT project addressed this question.";Society,Health;H2020-EU.1.3.,H2020-EU.1.3.2.;;;;en;de,en,es,fr,it,pl;"2020-10-23 16:58:14";https://cordis.europa.eu/article/id/422507-investigating-the-sociocultural-dynamics-of-well-being-and-mental-health
pubsum;213811;;"Final Report Summary - ECOSSIAN (European Control System Security Incident Analysis Network)";607577_PS;"Mission of ECOSSIAN is to improve the detection and management of highly sophisticated cyber security incidents and attacks against CIs by implementing a pan-European early warning and situational awareness framework with command and control facilities. Motivation: The...";;FP7-SECURITY;;;;en;en;"2018-01-15 17:06:43";https://cordis.europa.eu/project/id/607577/reporting
pubsum;164192;;"Final Report Summary - HIGHLIGHT (Highlighting EU-funded Health research results via TV media and the internet)";305780_PS;"The present report includes the main results of the HIGHLIGHT project.The Key objectives of HIGHLIGHT have been:- To select 21 Health stories from FP7 projects for subsequent filming and the realisation of the HIGHLIGHT VNRs- To establish the Scientific...";;FP7-HEALTH;;;;en;en;"2015-06-04 14:54:20";https://cordis.europa.eu/project/id/305780/reporting
pubsum;156424;;"Final Report Summary - MASCOT (Multilateral Association for Studying health inequalities and enhancing north-south and south-south COoperaTion)";282507_PS;"The health of vulnerable groups, the inequalities present in society, and the slow progress towards achieving the health- related Millennium Development Goals (MDGs), are concerns that need to be addressed.  This is especially true for low and middle-income...";;FP7-HEALTH;;;;en;en;"2015-02-06 09:20:23";https://cordis.europa.eu/project/id/282507/reporting
pubsum;161078;;"Final Report Summary - CARDIOSCAPE (A survey of the European cardiovascular research landscape and recommendations for  future research strategy)";306086_PS;"Executive Summary:› CardioScape - a survey of the European cardiovascular research landscape and recommendations for future research strategy - is a 23 month project funded by the European Union FP7 research programme.› CardioScape aims to outline the current CVD research...";;FP7-HEALTH;;;;en;en;"2015-04-28 10:14:45";https://cordis.europa.eu/project/id/306086/reporting
pubsum;196140;;"Final Report Summary - PRIMUS (Policies and Research for an Integrated Management of Urban Sustainability)";226814_PS;"The Informed Cities initiative was a European project which aimed to enhance connectivity between research and policymaking in sustainable development, with a focus on tools for urban sustainability management.  The initiative was funded by the 7th Framework Programme of the...";;FP7-ENVIRONMENT;;;;en;en;"2017-03-22 13:08:27";https://cordis.europa.eu/project/id/226814/reporting
project;100983;Dem@Care;"Dementia Ambient Care: Multi-Sensing Monitoring for Intelligent Remote Management and Decision Support";288199;"The increase in average lifespan across the world has been accompanied by an unprecedented upsurge in the occurrence of dementia with high socio-economic costs. The development of personal health systems provides a means of dealing with such problems in a meaningful and susta...";;FP7-ICT;"/natural sciences/computer and information sciences/data science;/medical and health sciences/health sciences/health care services/eHealth;/medical and health sciences/basic medicine/neurology/dementia;/engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors";2011-11-01;2015-10-31;en;en;"2017-04-21 02:06:54";https://cordis.europa.eu/project/id/288199
programme;664511;;"NON-NUCLEAR DIRECT ACTIONS OF THE JOINT RESEARCH CENTRE (JRC)";H2020-EU.6.;;;;;;;en;de,en,es,fr,it,pl;"2014-09-23 20:21:28";https://cordis.europa.eu/programme/id/H2020-EU.6.
mag;400794;;"Exoplanets: The hope of life beyond Earth";400794-exoplanets-the-hope-of-life-beyond-earth;;;;;;;en;de,en,es,fr,it,pl;"2016-06-01 00:00:01";https://cordis.europa.eu/article/id/400794-exoplanets-the-hope-of-life-beyond-earth
mag;400781;;"Blurring the lines: man meets machine";400781-blurring-the-lines-man-meets-machine;;;;;;;en;de,en,es,fr,it,pl;"2016-04-01 00:00:01";https://cordis.europa.eu/article/id/400781-blurring-the-lines-man-meets-machine
exploitable;22908;;"Urban LifestYles, Sustainability and Integrated Enviromental Assessment";ENV4960212_22908_EXPL;"The European research project ULYSSES aims to bridge the gap between enviromental science and democratic policy making in the climate domain. For this we study judgements of informed citizens on climate policy and make these judgements availiable to policy makers. As a support...";;;;;;en;en;"1999-07-22 00:02:53";https://cordis.europa.eu/result/rcn/22908/en
brief;87980;;"Encourager la culture scientifique";87980-promoting-scientific-literacy;"Une société fondée sur la connaissance se doit d'avoir des citoyens dotés de savoirs. Pour y parvenir, rien de mieux que de faire appel aux systèmes éducatifs européens. Une équipe de chercheurs financée par l'UE a examiné cette approche en s'intéressant plus particulièrement à l'enseignement dans les domaines de la biologie, de la santé et de l'environnement.";"Changement climatique et Environnement";FP6-CITIZENS;;;;fr;de,en,es,fr,it,pl;"2012-02-01 09:00:12";https://cordis.europa.eu/article/id/87980-promoting-scientific-literacy/fr
pubsum;863617;;"Periodic Reporting for period 1 - EuCanImage (A European Cancer Image Platform Linked to Biological and Health Data for Next-Generation Artificial Intelligence and Precision Medicine in Oncology)";952103_PS;"Europe has been at the forefront of AI developments in cancer imaging as illustrated by the introduction of the radiomics concept in 2012 by members of the EuCanImage consortium. However, clinical translation of existing AI-based cancer imaging solutions is still lacking, as...";;H2020-EU.3.1.,H2020-EU.3.1.5.;;;;en;en;"2022-09-22 15:48:18";https://cordis.europa.eu/project/id/952103/reporting
pubsum;149968;;"Final Report Summary - AUGUR (Challenges for Europe in the world of 2030)";244565_PS;"Executive Summary:The project aimed at drawing lessons of the crisis for the future of Europe in a world of increased interconnectedness and weakened polity.Structures of global governance were retained as the major drivers of this foresight exercise. It implied to look at the...";;FP7-SSH;;;;en;en;"2014-10-30 12:37:32";https://cordis.europa.eu/project/id/244565/reporting
pubsum;174342;;"Final Report Summary - FCHR (Fluid Foods Pasteurizer and Homogenizer based on Centrifugal Hydrocavitation Reactor)";315134_PS;"The EU food and drink industry is the largest manufacturing sector in the EU, with €965 billion turnover (about 15% of total manufacturing turnover) in 2008, about 310.000 companies and 4.4 million direct employees. The SMEs, which account for 99% of the...";;FP7-SME;;;;en;en;"2015-12-17 10:36:06";https://cordis.europa.eu/project/id/315134/reporting
news;428609;;"More trees, cooler cities";428609-more-trees-cooler-cities;"A new study has shown that green infrastructure, and especially trees, can help reduce the much warmer temperatures in urban areas.";"Climate Change and Environment";;;;;en;de,en,es,fr,it,pl;"2020-12-16 10:40:10";https://cordis.europa.eu/article/id/428609-more-trees-cooler-cities
programme;706041;;"Developing nature-based therapy for health and well-being";HORIZON_HORIZON-CL6-2022-COMMUNITIES-02-02-two-stage;"Nature affects human health in different ways. In particular, urban environments can have a negative impact on physical and mental health. This is due to urban stressors such as increased noise levels, higher crime rates and higher levels of pollution. The total global burden...";;;;;;en;en;"2022-06-20 10:30:36";https://cordis.europa.eu/programme/id/HORIZON_HORIZON-CL6-2022-COMMUNITIES-02-02-two-stage
pubsum;243955;;"Final Report Summary - ENTOMATIC (Novel automatic and stand-alone integrated pest management tool for remote count and bioacoustic  identification of the Olive Fly (Bactrocera oleae) in the field)";605073_PS;"Olive cultivation is widespread throughout the Mediterranean and is vital for the rural economy, local heritage and environment. The area under olive groves in the EU is approximately 4.376.000 hectares, 4 % of the agricultural area. Approximately 2.5 million producers (one...";;FP7-SME;;;;en;en;"2018-12-11 17:21:34";https://cordis.europa.eu/project/id/605073/reporting
pubsum;212930;;"Final Report Summary - EUPORIAS (EUropean Provision Of Regional Impact Assessment on a Seasonal-to-decadal timescale)";308291_PS;"Advances in scientific understanding and the ability to forecast climate variability and climate change mean that skilful predictions are routinely made on seasonal to multiannual timescales. Such forecasts can be of great value to a wide range of decision-making, where...";;FP7-ENVIRONMENT;;;;en;en;"2017-12-18 17:16:28";https://cordis.europa.eu/project/id/308291/reporting
pubsum;201579;;"Final Report Summary - ITRIBIS (Improving Translational Research Potential at the Institute of Biomedicine of Seville)";316151_PS;"The ITRIBIS project was envisaged to improve research at the Institute of Biomedicine of Seville (IBiS) and to help this center to become a reference of biomedical translational research applied to prevalent diseases in Southern Europe. It also aimed to boosting the transfer...";;FP7-REGPOT;;;;en;en;"2017-07-26 10:10:39";https://cordis.europa.eu/project/id/316151/reporting
pubsum;168322;;"Final Report Summary - ORAMA (Oxide Materials Towards a Matured Post-silicon Electronics Era)";246334_PS;"In this summary we would like to give you a brief inside look in to the EU funded project titled “Oxide Materials Towards a Matured Post-silicon Electronics Era”, short abbreviation ORAMA. The name ORAMA  has its origins from the Greek language...";;FP7-NMP;;;;en;en;"2015-07-17 10:13:12";https://cordis.europa.eu/project/id/246334/reporting
pubsum;59153;;"Final Report Summary - REPROFORCE (Reinforcement of the research capacity of the Bulgarian Institute ""Biology and Immunology of Reproduction"")";245641_PS;"The ReProForce project has been an important mean for the Bulgarian Academy of Sciences Institute of Biology and Immunology of Reproduction (IBIR-BAS) to increase its scientific and technological capacity and to further integrate the European Research Area. It had allowed the...";;FP7-REGPOT;;;;en;en;"2014-06-13 11:59:58";https://cordis.europa.eu/project/id/245641/reporting
pubsum;55002;;"Final Report Summary - NMP-MANUFUTURE (European industrial breakthrough leading towards an integrated competitive sustainable industry)";247820_PS;"Organisationally the two main activities of the project were the implementation of the NMP-MANUFUTURE conference in 2010 and the preparation and communication activities around this event. The project was structured in two work packages (WPs) in order to distinguish the specif...";;FP7-NMP;;;;en;en;"2013-01-18 00:02:53";https://cordis.europa.eu/project/id/247820/reporting
project;226060;SHARE-COHESION;"Cohesion in further developing and innovating SHARE across all 28 member countries";870628;"SHARE, the Survey of Health, Ageing and Retirement in Europe, is a research infrastructure to better understand and cope with the challenges and chances of population ageing. The main objective of SHARE is to provide excellent data for aging research through a combination of...";;H2020-EU.1.4.1.1.,H2020-EU.1.4.;;2019-10-01;2023-09-30;en;en;"2022-12-26 19:08:56";https://cordis.europa.eu/project/id/870628
project;236218;FirEUrisk;"FIREURISK - DEVELOPING A HOLISTIC, RISK-WISE STRATEGY FOR EUROPEAN WILDFIRE MANAGEMENT";101003890;"FIREURISK will develop, evaluate and disseminate a science-based integrated strategy to: 1) expand current wildland fire risk assessment systems, including critical factors of risk previously not covered; 2) produce effective measures to reduce current fire risk conditions...";;H2020-EU.3.5.,H2020-EU.3.5.1.,H2020-EU.3.5.2.;"/social sciences/sociology/governance/crisis management;/social sciences/economics and business/economics/sustainable economy";2021-04-01;2025-03-31;en;en;"2022-04-28 14:24:05";https://cordis.europa.eu/project/id/101003890
programme;707005;;"Improving and upscaling primary prevention of cancer through implementation research";HORIZON_HORIZON-MISS-2022-CANCER-01-01;"Investments are needed to establish, scale-up or improve primary cancer prevention programmes. The barriers that prevent their uptake and effective implementation should be identified and addressed. Also, primary cancer prevention programmes should be tailored to the...";;;;;;en;en;"2022-06-29 15:36:20";https://cordis.europa.eu/programme/id/HORIZON_HORIZON-MISS-2022-CANCER-01-01
project;86775;HEALTH-TV;"Enhancing public awareness on the results of European Health research actions through television media";202054;"The strategic objective of HEALTH-TV is to contribute to the development of public awareness on European Health research in all European countries through television media. This objective will be reached through the exploitation and the customisation of a highly innovative TV...";;FP7-HEALTH;"/humanities/arts/modern and contemporary art/radio and television;/social sciences/media and communications";2008-02-01;2009-10-31;en;en;"2022-05-25 16:09:47";https://cordis.europa.eu/project/id/202054
pubsum;213774;;"Final Report Summary - ESMART (Randomised controlled trial to evaluate electronic Symptom Management using the Advanced Symptom Management System (ASyMS) Remote Technology for patients with cancers)";602289_PS;"Cancer incidence world-wide is set to increase by at least 65% over the next 20 years. The eSMART study is a pioneering research project focused on evaluating the impact of a remote symptom monitoring system (called the Advanced Symptom Management System – ASyMS) on...";;FP7-HEALTH;;;;en;en;"2018-01-15 17:01:35";https://cordis.europa.eu/project/id/602289/reporting
pubsum;183781;;"Final Report Summary - MERMAID (Innovative Multi-purpose off-shore platforms: planning, Design and operation)";288710_PS;"Executive Summary:European oceans will be subject to massive development of marine infrastructure in the near future. The development includes energy facilities, e.g. offshore wind farms, exploitation of wave energy, and development and implementation of marine aquaculture...";;FP7-TRANSPORT;;;;en;en;"2016-06-03 13:15:10";https://cordis.europa.eu/project/id/288710/reporting
pubsum;55809;;"Final Report Summary - RELATE (REsearch LAbs for TEaching Journalists)";230495_PS;"The RELATE project has been successfully implemented in two years' time, from January 2009 until January 2011. The main objective of was to create new opportunities for closer cooperation between scientists and journalists among European countries with a view to generate a sta...";;FP7-SIS;;;;en;en;"2013-01-18 00:02:53";https://cordis.europa.eu/project/id/230495/reporting
pubsum;54572;;"Final Report Summary - MUSECORR (Protection of cultural heritage by real-time corrosion monitoring)";226539_PS;"Executive summary: 

Temperature and humidity - two factors that influence corrosion are routinely monitored and controlled in museums, archives and depositories to protect the displayed or stored artefacts from deterioration. However, corrosion is dramatically accelerated by ...";;FP7-ENVIRONMENT;;;;en;en;"2013-01-18 00:02:53";https://cordis.europa.eu/project/id/226539/reporting
pubsum;54661;;"Final Report Summary - IKNOW (Interconnecting knowledge for the early identification of issues, events and developments (...) shaping and shaking the future of STI in the ERA)";225695_PS;"Executive summary: 

 IKNOW is one of six Blue Sky foresight research projects funded by the European Commission's Seventh Framework Programme (FP7) for Research and technology development (RTD) under the Socio-economic sciences and humanities (SSH) theme. The project is aimed...";;FP7-SSH;;;;en;en;"2013-01-18 00:00:00";https://cordis.europa.eu/project/id/225695/reporting
brief;89367;;"Plant biotech enters the sustainable farming arena";89367-plant-biotech-enters-the-sustainable-farming-arena;"Society's concerns about plant biotechnology have resulted in a shift in research efforts to medical applications in Europe. Consequently, the TP Plants AND Health project has spearheaded an initiative to steer European plant genetic engineering research into an integrated position alongside more traditional farming methods.";"Climate Change and Environment";FP6-LIFESCIHEALTH;;;;en;de,en,es,fr,it,pl;"2012-09-12 12:00:34";https://cordis.europa.eu/article/id/89367-plant-biotech-enters-the-sustainable-farming-arena
pubsum;247155;;"Final Report Summary - CEREBRAD (Cognitive and Cerebrovascular Effects Induced by Low Dose Ionising Radiation)";295552_PS;"1. CEREBRAD main findings: I) Epidemiological evaluations of the risk of cerebrovascular disease following low dose exposures were based upon a cohort of 233 survivors of childhood cancer receiving radiation therapy before the age of 5 year, matched to an equal number of...";;FP7-EURATOM-FISSION;;;;en;en;"2019-04-10 16:51:09";https://cordis.europa.eu/project/id/295552/reporting
