Collection;"Record Number";"Project acronym";Title;ID;Teaser;"Domains of application";Programmes;"Fields of science";"Project start date";"Project end date";Language;"Available languages";"Last updated";URL
pubsum;160917;;"Final Report Summary - NORFACE PLUS (NORFACE Transnational Programme on Migration in Europe)";235548_PS;"The NORFACE Plus Network Board granted in June 2009 funding to 12 transnational projectsreviewed as scientifically best. The projects began their work in November 2009 – January 2010 and finished their work latest in June 2014. The Network Board also...";;FP7-SSH;;;;en;en;"2015-04-29 10:23:50";https://cordis.europa.eu/project/id/235548/reporting
project;206223;ThinkNature;"Development of a multi-stakeholder dialogue platform and Think tank to promote innovation with Nature based solutions";730338;"Nature-based solutions (NBS) aim to help societies to address a variety of environmental, social and economic challenges in sustainable ways. They are actions which are inspired by and supported by nature. Some involve using and enhancing existing natural solutions to...";;H2020-EU.3.5.,H2020-EU.3.5.1.,H2020-EU.3.5.2.;"/engineering and technology/environmental engineering/energy and fuels/renewable energy;/social sciences/economics and business/business and management/business models;/medical and health sciences/health sciences/nutrition;/social sciences/sociology/governance/crisis management;/natural sciences/earth and related environmental sciences/atmospheric sciences/climatology/climatic changes";2016-12-01;2019-11-30;en;en;"2022-08-18 09:52:27";https://cordis.europa.eu/project/id/730338
project;210510;UNALAB;"Urban Nature Labs";730052;"UNaLab will develop, via co-creation with stakeholders and implementation of ‘living lab’ demonstration areas, a robust evidence base and European framework of innovative, replicable, and locally-attuned nature-based solutions to enhance the climate and water resilience of...";;H2020-EU.3.5.2.1.,H2020-EU.3.5.2.3.,H2020-EU.3.5.,H2020-EU.3.5.1.2.,H2020-EU.3.5.1.3.,H2020-EU.3.5.2.2.;"/engineering and technology/civil engineering/urban engineering/smart cities;/social sciences/sociology/governance;/social sciences/economics and business/business and management/business models;/natural sciences/earth and related environmental sciences/atmospheric sciences/climatology/climatic changes;/engineering and technology/environmental engineering/natural resources management/water management";2017-06-01;2022-11-30;en;en;"2022-12-28 22:42:22";https://cordis.europa.eu/project/id/730052
project;199852;SETA;"SETA: An open, sustainable, ubiquitous data and service ecosystem for efficient, effective, safe, resilient mobility in metropolitan areas";688082;"Around 50% of the global population lives in metropolitan areas, and this is expected to grow to 75% by 2050. Mobility within these areas is complex as it involves multiple modalities of transport, multiple managing authorities, as well as several millions of citizens. The...";;H2020-EU.2.1.1.;"/engineering and technology/civil engineering/urban engineering/smart cities;/engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors/optical sensors;/engineering and technology/electrical engineering, electronic engineering, information engineering/information engineering/telecommunications/radio technology/bluetooth;/engineering and technology/electrical engineering, electronic engineering, information engineering/information engineering/telecommunications/radio technology/WiFi;/engineering and technology/environmental engineering/energy and fuels";2016-02-01;2019-01-31;en;en;"2022-08-16 19:43:32";https://cordis.europa.eu/project/id/688082
project;225895;HECAT;"Disruptive Technologies Supporting Labour Market Decision Making";870702;"Hecat aims to investigate, demonstrate and pilot a disruptive technology to support labour market decision making byunemployed citizens and those seeking to help them. At one stage or another, almost half of all EU citizens will rely on aPublic Employment Services (PES), and...";;H2020-EU.3.6.2.2.,H2020-EU.3.6.;"/natural sciences/computer and information sciences/artificial intelligence;/natural sciences/computer and information sciences/databases;/social sciences/economics and business/business and management/employment;/social sciences/sociology/social issues/unemployment";2020-02-01;2023-07-31;en;en;"2022-10-20 20:18:13";https://cordis.europa.eu/project/id/870702
resultsPack;413320;;"Plant health: Protecting plants to safeguard our future";413320-plant-health-protecting-plants-to-safeguard-our-future;"Plant health is an overarching term for emerging risks including pests, diseases and weeds, integrated pest management and innovation in plant protection. It has the potential to contribute to the wider goal of ensuring the sustainability of primary production on an economic, ecological and social level. This CORDIS Results Pack showcases some of the cutting-edge projects at the forefront of research and innovation activities addressing plant health.";"Climate Change and Environment,Food and Natural Resources,Health";;;;;en;de,en,es,fr,it,pl;"2020-02-04 15:14:12";https://cordis.europa.eu/article/id/413320-plant-health-protecting-plants-to-safeguard-our-future
pubsum;478065;;"Periodic Reporting for period 2 - URBiNAT (URBiNAT - Healthy corridors as drivers of social housing neighbourhoods for the co-creation of social, environmental and marketable NBS)";776783_PS;"URBiNAT is a research in action project that focuses on the urban regeneration of social housing neighbourhoods through the co-creation of Healthy Corridors, in the form of a cluster of environmental and social NBS. In order to face social and environmental challenges, the...";;H2020-EU.3.5.2.1.,H2020-EU.3.5.2.3.,H2020-EU.3.5.,H2020-EU.3.5.1.2.,H2020-EU.3.5.1.3.,H2020-EU.3.5.2.2.;;;;en;en;"2022-03-21 19:54:11";https://cordis.europa.eu/project/id/776783/reporting
pubsum;386621;;"Final Report Summary - FOODINTEGRITY (Ensuring the Integrity of the European food chain)";613688_PS;"FoodIntegrity is a 5 year, interdisciplinary project funded under Framework 7, that aimed to assure the integrity of our food. The project comprised 60 participants from EU Member States, China and Argentina. FoodIntegrity was commissioned in 2014 against the background of...";;FP7-KBBE;;;;en;en;"2019-07-03 10:58:09";https://cordis.europa.eu/project/id/613688/reporting
pubsum;143610;;"Final Report Summary - AAA-PREVENT (Effective Environmental Strategies for the Prevention of Alcohol Abuse among Adolescents in Europe)";242204_PS;"In the past several years, adolescent alcohol consumption has become a growing problem in several European countries. Problematic drinking behaviours, such as binge drinking and the early age at which youths start consuming alcohol and other...";;FP7-HEALTH;;;;en;en;"2014-07-11 15:07:24";https://cordis.europa.eu/project/id/242204/reporting
pubsum;184162;;"Final Report Summary - INSEC (Increase Innovation and Research within Security Organisations)";285287_PS;"INSEC project had a duration of 28 months and started in April 2012 with a consortium constituted of 16 partners from eight different countries: France, Spain, Portugal, Romania, United Kingdom, Estonia, Hungary and Republic of Macedonia. INSEC aimed at...";;FP7-SECURITY;;;;en;en;"2016-06-02 16:59:06";https://cordis.europa.eu/project/id/285287/reporting
project;61019;PANACEIA-ITV;"Citizen Centered Health and Lifestyle Management via Interactive TV: The PANACEIA Health System";IST-2001-33369;"The purpose of PANACEIA-ITV is to facilitate essential lifestyle changes and to promote compliance with scientifically sound self-care recommendations through the application of interactive digital television for family health maintenance through home care. The means to achiev...";;FP5-IST;"/humanities/arts/modern and contemporary art/radio and television;/natural sciences/computer and information sciences/software;/social sciences/economics and business/business and management/business models";2001-08-01;2004-05-31;en;en;"2005-06-13 00:00:02";https://cordis.europa.eu/project/id/IST-2001-33369
programme;704751;;"Scientific support to designing mitigation pathways and policies";H2020_LC-CLA-10-2020;"Actions should address only one of the following sub-topics:a) Assessing and designing climate policies for the coming decade: Actions should analyse what contributed to the delivery on the 2020 energy and climate policy targets, based on available European and national data...";;;;;;en;en;"2022-04-13 21:10:03";https://cordis.europa.eu/programme/id/H2020_LC-CLA-10-2020
pubsum;204367;;"Final Report Summary - NANOSOLUTIONS (Biological Foundation for the Safety Classification of Engineered Nanomaterials (ENM): Systems Biology Approaches to Understand Interactions of ENM with Living Organisms and the Environment)";309329_PS;"Engineered nanomaterials (ENM) have attracted a remarkable interest in recent years, due to their technologically unique properties. These properties and their applications have built up immense technological and economic expectations for industries using ENM. However, some of...";;FP7-NMP;;;;en;en;"2017-10-24 16:39:42";https://cordis.europa.eu/project/id/309329/reporting
project;196815;RESYNTEX;"A new circular economy concept: from textile waste towards chemical  and textile industries feedstock";641942;"The RESYNTEX project aims at designing, developing and demonstrating new high environmental impact industrial symbiosis between the unwearable blends and pure components of textile waste and the chemical and textile industries. The project comprises:- a strategic design of the...";;H2020-EU.3.5.,H2020-EU.3.5.4.;"/engineering and technology/environmental engineering/waste management/waste treatment processes/recycling;/engineering and technology/materials engineering/textiles;/social sciences/economics and business/business and management/business models;/natural sciences/biological sciences/biological behavioural sciences/ethology/biological interactions;/social sciences/economics and business/economics/sustainable economy";2015-06-01;2019-05-31;en;en;"2022-08-18 08:56:21";https://cordis.europa.eu/project/id/641942
programme;706195;;"Assess and predict integrated impacts of cumulative direct and indirect stressors on coastal and marine biodiversity, ecosystems and their services";HORIZON_HORIZON-CL6-2021-BIODIV-01-04;"The European Environment - State and Outlook 2020[[The European environment — state and outlook 2020 (EEA SOER 2020 https://www.eea.europa.eu/soer)]] (EEA, SOER) underscore the fact that the current trajectories of social and economic development are destroying the...";;;;;;en;en;"2022-06-21 11:20:25";https://cordis.europa.eu/programme/id/HORIZON_HORIZON-CL6-2021-BIODIV-01-04
projectDescription;428302;;"Increasing citizen’s involvement in the European Green Deal";428302-increasing-citizen-s-involvement-in-the-european-green-deal;;;;;;;en;de,en,es,fr,it,pl;"2022-01-24 16:22:01";https://cordis.europa.eu/article/id/428302-increasing-citizen-s-involvement-in-the-european-green-deal
project;64608;;"Life sciences and the impact on society";1962;"Specific Objectives

in 2002:
Work on request by User DGs, in close collaboration with IHCP and IRMM:
- Prospective study of Agricultural Production Modes: conventional, integrated, organic (on request by DG AGRI);
- Prospective support to the new EU Nutritional policy under d...";;FP5-JRC;"/agricultural sciences/agriculture, forestry, and fisheries/agriculture/sustainable agriculture;/social sciences/political sciences/political transitions/revolutions;/engineering and technology/other engineering and technologies/food technology/food safety;/social sciences/sociology/governance/crisis management;/agricultural sciences/animal and dairy science/domestic animals/animal husbandry";;;en;en;"2002-10-02 01:02:03";https://cordis.europa.eu/project/id/1962
deliverable;875999;;"Insights and recommendations for ethics and policy at the interface between academic and citizen science - Intermediate report";824484_12_DELIV;;;;;;;en;en;"2022-10-11 16:01:06";https://cordis.europa.eu/result/rcn/875999/en
deliverable;875899;;"Insights and recommendations for ethics and policy at the interface between academic and citizen science - Final report";824484_13_DELIV;;;;;;;en;en;"2022-10-11 15:58:30";https://cordis.europa.eu/result/rcn/875899/en
project;213119;SHARE4RARE;"Social media platform dedicated to rare diseases, using collective intelligence for the generation of awareness and advanced knowledge on this large group of diseases.";780262;"Share4Rare is a collective awareness platform of patients, caregivers, researchers and other stakeholders involved in the Healthcare of Rare Diseases (RD).  Based on a socially innovative approach, and building on citizen science and collective intelligence, we will engage and...";;H2020-EU.2.1.1.;"/medical and health sciences/health sciences/public health;/natural sciences/computer and information sciences/artificial intelligence/machine learning/deep learning;/social sciences/political sciences/political policies/civil society";2018-01-01;2021-06-30;en;en;"2022-07-26 20:04:35";https://cordis.europa.eu/project/id/780262
project;238623;INQUIRE;"Identification of chemical and biological determinants, their sources, and strategies to promote healthier homes in Europe";101057499;"INQUIRE aims to protect citizen health by providing knowledge, tools, and measures to substantially improve indoor air quality (IAQ). We will conduct research and evaluate innovative actions to reduce hazardous chemical and biological determinants in homes, positively...";;HORIZON.2.1,HORIZON.2.1.2;"/natural sciences/computer and information sciences/data science;/engineering and technology/environmental engineering/air pollution engineering;/engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors;/natural sciences/earth and related environmental sciences/environmental sciences/pollution;/natural sciences/computer and information sciences/artificial intelligence/machine learning";2022-09-01;2027-08-31;en;en;"2022-08-02 10:04:57";https://cordis.europa.eu/project/id/101057499
project;202161;POSEIDOMM;"Photochemistry at the Ocean's Surface: Effects and Interactions of Dissolved Organic Matter with Microplastics";702747;"Microplastics represent an increasing threat to aquatic ecosystems, with potential impacts on the cycling of fundamental elements and ecological consequences at all trophic levels. Low-density polyolefins, like polyethylene and polypropylene, are the most common plastics...";;H2020-EU.1.3.,H2020-EU.1.3.2.;"/natural sciences/biological sciences/marine biology;/natural sciences/chemical sciences/organic chemistry;/natural sciences/earth and related environmental sciences/environmental sciences/pollution;/natural sciences/biological sciences/ecology/ecosystems;/natural sciences/earth and related environmental sciences/hydrology/limnology";2016-05-01;2018-04-30;en;en;"2022-08-09 10:10:36";https://cordis.europa.eu/project/id/702747
pubsum;262834;;"Periodic Reporting for period 3 - FORCE (Cities Cooperating for Circular Economy)";689157_PS;"The overall objective is to minimise the leakage of materials from the linear economy and work towards a circular economy. Specific objectives are to:•	Engage cities, enterprises, citizens and academia in 16 participatory value chain based partnerships to create and develop...";;H2020-EU.3.5.,H2020-EU.3.5.4.;;;;en;en;"2021-12-10 18:06:08";https://cordis.europa.eu/project/id/689157/reporting
pubsum;187852;;"Final Report Summary - RES-AGORA (Responsible Research and Innovation in a Distributed Anticipatory Governance Frame.A Constructive Socio-normative Approach)";321427_PS;"The EU seeks to become a genuine Innovation Union in 2020 striving for excellent science, a competitive industry and a better society. However, it seeks to do so in a responsible way, i.e. without compromising on sustainability goals or ethically acceptable and socially...";;FP7-SIS;;;;en;en;"2016-08-12 12:18:11";https://cordis.europa.eu/project/id/321427/reporting
pubsum;187170;;"Final Report Summary - CUT'HIVAC (Cutaneous and Mucosal HIV Vaccination)";241904_PS;"The devastating consequences of HIV disease for both individuals and society make the development of safe, effective and easily administrated vaccines a critical priority in the overall plan to contain the global AIDS epidemic. New approaches addressing methods of cutaneous...";;FP7-HEALTH;;;;en;en;"2016-07-20 15:05:03";https://cordis.europa.eu/project/id/241904/reporting
news;430164;;"Kicking up a stink against pollution… with the latest episode of the CORDIScovery podcast!";430164-kicking-up-a-stink-against-pollution-with-the-latest-episode-of-the-cordiscovery-podcast;"Pollution affects us all, from the air we breathe, to the water we drink, to the food we eat. Pollution is the largest environmental cause of multiple mental and physical diseases, as well as premature deaths. In this episode of CORDIScovery, we meet three EU-funded researchers who are kicking up a stink against pollution with innovative solutions to tackle this health and environmental scourge.";"Climate Change and Environment,Health";;;;;en;de,en,es,fr,it,pl;"2021-05-27 16:34:41";https://cordis.europa.eu/article/id/430164-kicking-up-a-stink-against-pollution-with-the-latest-episode-of-the-cordiscovery-podcast
news;418274;;"Discover OSCOVIDA, the PaNOSC Open Science COVID Analysis platform, tracking data about COVID19 worldwide";418274-discover-oscovida-the-panosc-open-science-covid-analysis-platform-tracking-data-about-covid19;"OSCOVIDA, the Open Science COVID Analysis website is now online at http://oscovida.github.io!";"Energy,Fundamental Research ,Health";;;;;en;en;"2020-05-27 07:01:35";https://cordis.europa.eu/article/id/418274-discover-oscovida-the-panosc-open-science-covid-analysis-platform-tracking-data-about-covid19
pubsum;386626;;"Final Report Summary - GLOBAQUA (MANAGING THE EFFECTS OF MULTIPLE STRESSORS ON AQUATIC ECOSYSTEMS UNDER WATER SCARCITY)";603629_PS;"WP1 (Data management) was focused on  (a) the creation of a Data Base accessible by internet to the consortium to gather the experimental data generated within the project; (b) the provision of relevant historical data regarding climate, hydrology (quality and quantity) and...";;FP7-ENVIRONMENT;;;;en;en;"2019-07-03 11:24:29";https://cordis.europa.eu/project/id/603629/reporting
pubsum;181536;;"Final Report Summary - EUPRIM-NET II (European Primate Network: Advancing 3Rs and International Standards in Biological and Biomedical Research)";262443_PS;"The new EU Directive on the protection of animals used for scientific purposes (2010/63/EC) foresees various animal protection and welfare measures. EUPRIM-Net II has contributed ideally to some of them through its different activities. For example Article 28...";;FP7-INFRASTRUCTURES;;;;en;en;"2016-04-05 10:45:31";https://cordis.europa.eu/project/id/262443/reporting
pubsum;184837;;"Final Report Summary - CITISPYCE (Combating inequalities through innovative social practices of, and for,  young people in cities across Europe)";320359_PS;"The CITISPYCE research project began on 1 January 2013 and ran until 31 December 2015. It was set against the backdrop of i) research which showed the disproportionate impact of the global economic crisis post 2007 on young people across Europe. This includes excessively high...";;FP7-SSH;;;;en;en;"2016-06-28 17:52:06";https://cordis.europa.eu/project/id/320359/reporting
project;72845;PAGANINI;"Participatory Governance and Institutional Innovation";505791;"PAGANINI focuses on key areas of FP6 and investigates how participation contributes to problem solving in number of highly contentious fields of EU governance. It looks at dynamic cluster of policy areas concerned with what we call ""the politics of life"": medicine, health, foo...";;FP6-CITIZENS;"/social sciences/sociology/governance;/agricultural sciences/agricultural biotechnology;/social sciences/sociology/anthropology/ethnology;/medical and health sciences/medical biotechnology/cells technologies/stem cells;/social sciences/political sciences/political policies/civil society";2004-05-01;2007-07-31;en;en;"2022-05-26 04:34:29";https://cordis.europa.eu/project/id/505791
project;229216;"GO GREEN ROUTES";"GO GREEN: Resilient Optimal Urban natural, Technological and Environmental Solutions";869764;"The objective of GOGREEN ROUTES is to position European cities as world ambassadors of urban sustainability. Our inspirational approach shifts the focus of NBS towards the co-benefits to multidimensional health-termed 360-Health. GOGREEN ROUTES transdisciplinary consortium...";;H2020-EU.3.5.,H2020-EU.3.5.2.;"/natural sciences/computer and information sciences/data science/big data";2020-09-01;2024-08-31;en;en;"2022-10-31 16:32:11";https://cordis.europa.eu/project/id/869764
project;238606;PREP4BLUE;"Preparing the Research & Innovation Core for Mission Ocean, Seas & Waters";101056957;"Mission Ocean, seas and water aims at restoring the health of our ocean and waters by 2030, as a major contributor to the European Green Deal and the Sustainable Development Goals. Research and innovation will be a key component of the Mission, which will link initiatives...";;HORIZON.2.5,HORIZON.2.6;"/social sciences/political sciences/political policies/public policies;/natural sciences/computer and information sciences/data science/big data;/social sciences/political sciences/political policies/civil society;/social sciences/economics and business/economics/sustainable economy;/natural sciences/computer and information sciences/artificial intelligence/computational intelligence";2022-06-01;2025-05-31;en;en;"2022-07-28 21:20:26";https://cordis.europa.eu/project/id/101056957
project;238751;LiS-Dig;"Life is Science in a Digital World";101059737;"""For the third and fourth edition of “Life is Science” the Austrian Centre of Industrial Biotechnology plans to extend its thematic focus on life sciences to the topic of digitization and has initiated a cooperation with St. Pölten University of Applied Sciences...";;HORIZON.1.2;"/engineering and technology/industrial biotechnology;/social sciences/political sciences/political policies/civil society";2022-04-01;2024-03-31;en;en;"2022-07-28 22:09:02";https://cordis.europa.eu/project/id/101059737
project;231191;SMS;"Soil Mission Support: Towards a European research and innovation roadmap on soils and land management";101000258;"Soil health is vital for the delivery of food, energy, and biomaterials, as well as climate action, ecosystem services and biodiversity. Pressure on land and soil is growing due to competing demands for land and biobased products. A sustainable soil management that satisfies...";;H2020-EU.3.2.1.3.,H2020-EU.3.2.;"/natural sciences/biological sciences/ecology/ecosystems;/agricultural sciences/agriculture, forestry, and fisheries/agriculture;/engineering and technology/industrial biotechnology/biomaterials;/agricultural sciences/agriculture, forestry, and fisheries/forestry";2020-11-01;2022-10-31;en;en;"2022-09-15 13:21:52";https://cordis.europa.eu/project/id/101000258
programme;706222;;"Preparation for deployment of lighthouse demonstrators and solution scale ups and cross-cutting citizen and stakeholder involvement";HORIZON_HORIZON-MISS-2021-OCEAN-01-01;"This action aims to prepare the implementation of Mission Ocean, Seas and Waters, with a particular focus on providing support for effective and timely deployment of the mission research and innovation core[[It is noted that the Mission objectives should go beyond the Mission...";;;;;;en;en;"2022-06-21 11:54:19";https://cordis.europa.eu/programme/id/HORIZON_HORIZON-MISS-2021-OCEAN-01-01
brief;435875;;"Sláinte phoiblí: saoránaigh a chumasú chun monatóireacht a dhéanamh ar thruailliú uirbeach";435875-public-health-empowering-citizens-to-monitor-urban-pollution;"Sa tionscadal CitieS-Health, arna mhaoiniú ag an AE, cuirtear ábhair imní na saoránach i gcroílár an taighde ar an tsláinte phoiblí agus ar an gcomhshaol uirbeach. Cuirtear béim leis na torthaí ar na buntáistí a bhaineann le bheith páirteach i bpobail áitiúla.";Society;H2020-EU.5.c.;;;;ga;bg,cs,da,de,el,en,es,et,fi,fr,ga,hr,hu,it,lt,lv,mt,nl,pl,pt,ro,sk,sl,sv;"2022-03-29 15:50:14";https://cordis.europa.eu/article/id/435875-public-health-empowering-citizens-to-monitor-urban-pollution/ga
pubsum;199759;;"Final Report Summary - ORAQUA (European Organic Aquaculture  - Science-based recommendations for further development of the EU regulatory framework and to underpin future growth in the sector)";613547_PS;"Organic farming is one of the most dynamic food production sectors in Europe although it still feeds a relatively young market segment. Organic agriculture is based, according to IFOAM, on the four principles of health, ecology, fairness and care. Furthermore, IFOAM defines...";;FP7-KBBE;;;;en;en;"2017-06-20 16:30:35";https://cordis.europa.eu/project/id/613547/reporting
pubsum;199806;;"Final Report Summary - SIFORAGE (Social Innovation on active and healthy ageing for sustainable economic growth)";321482_PS;"SIforAGE is a European project (FP7, Science-in-Society 2012-2016) which aims at promoting Active and Healthy Ageing (AHA) in society, by strengthening cooperation between researchers, products- and services-developers, policy-makers, civil society organisations, and society...";;FP7-SIS;;;;en;en;"2017-06-21 10:39:04";https://cordis.europa.eu/project/id/321482/reporting
pubsum;182494;;"Final Report Summary - WULS PLANT HEALTH (Warsaw Plant Health Initiative)";286093_PS;"The rapid increase in the demand of societies led by many non-governmental organisations (NGOs – representing consumers and ecological groups) for high quality but safe agricultural products and environmental and human health have had a strong impact on the...";;FP7-REGPOT;;;;en;en;"2016-05-12 12:01:57";https://cordis.europa.eu/project/id/286093/reporting
